state,row,col,covered,true_value_pi_beta,near_death,critic_pred_pi_beta,critic_abs_error,pi_d_star_action,best_config_action,argmax_agree,rank_correlation
560,18,20,False,-0.8710634477934356,False,-0.258230984210968,0.6128324635824676,0,3,0,
561,18,21,False,-0.8835256487191174,False,-0.39494383335113525,0.4885818153679822,0,3,0,
562,18,22,False,-0.9105196883149035,True,-0.19898933172225952,0.711530356592644,0,0,1,
563,18,23,False,0.21655224763532038,False,0.16014349460601807,0.056408753029302316,0,3,0,
564,18,24,False,0.23460066203883218,False,0.09748318791389465,0.13711747412493752,0,1,0,
565,18,25,True,0.3025592752746671,False,0.2799738943576813,0.02258538091698581,3,1,0,0.7378647873726218
566,18,26,True,0.268376926231427,False,0.433647096157074,0.16527016992564697,0,2,0,0.21081851067789195
567,18,27,True,0.2530653343800192,False,0.24479782581329346,0.008267508566725756,3,1,0,0.7378647873726218
568,18,28,True,0.2507329035451092,False,0.24514904618263245,0.005583857362476741,1,1,1,0.9486832980505139
569,18,29,True,0.2642205393716291,False,0.436147540807724,0.1719270014360949,1,1,1,0.632455532033676
570,19,0,False,-0.999879845542175,True,-1.550136685371399,0.5502568398292239,0,0,1,
572,19,2,False,-0.9998835450469065,True,-1.323826789855957,0.32394324480905057,0,3,0,
573,19,3,False,-0.999841265219318,True,-2.0106394290924072,1.0107981638730892,0,0,1,
574,19,4,False,-0.9985830003013607,True,-1.8215160369873047,0.822933036685944,0,0,1,
575,19,5,False,-0.9992124874371475,True,-1.6853668689727783,0.6861543815356308,0,2,0,
576,19,6,False,-0.9992227684505106,True,-1.3890721797943115,0.3898494113438009,0,0,1,
577,19,7,False,-0.9991377440637539,True,-1.7001917362213135,0.7010539921575596,0,0,1,
578,19,8,False,-0.9990585010942549,True,-1.0902631282806396,0.09120462718638478,0,3,0,
579,19,9,False,-0.9990663529007562,True,-1.1085666418075562,0.10950028890679997,0,2,0,
580,19,10,False,-0.9990554763316418,True,-1.4939908981323242,0.4949354218006824,0,2,0,
581,19,11,False,-0.998961484162315,True,-1.4264552593231201,0.4274937751608051,0,3,0,
582,19,12,False,-0.9988488568237328,True,-1.4610357284545898,0.46218687163085703,0,2,0,
583,19,13,False,-0.9970613998915068,True,-1.2040289640426636,0.2069675641511568,0,3,0,
584,19,14,False,-0.9979885676768798,True,-0.8591506481170654,0.1388379195598144,0,0,1,
585,19,15,False,-0.99305004267161,True,-0.6659541130065918,0.3270959296650182,0,3,0,
586,19,16,False,-0.992828993708107,True,-0.9526320099830627,0.04019698372504421,0,3,0,
587,19,17,False,-0.9930057757900171,True,-0.9793773889541626,0.013628386835854545,0,2,0,
588,19,18,False,-0.846111867575781,False,-0.6150669455528259,0.23104492202295512,0,1,0,
589,19,19,False,-0.8416996932887646,False,-0.47955960035324097,0.3621400929355236,0,1,0,
590,19,20,False,-0.4309631010248992,False,-0.40446990728378296,0.02649319374111625,0,3,0,
591,19,21,False,-0.8631128187383652,False,-0.18038144707679749,0.6827313716615677,0,0,1,
592,19,22,False,-0.1768348272652708,False,-0.14576873183250427,0.031066095432766533,0,3,0,
593,19,23,False,0.001141570941992404,False,-0.04034484177827835,0.04148641272027075,0,1,0,
594,19,24,False,0.26015611489418966,False,0.27616727352142334,0.01601115862723368,0,1,0,
595,19,25,True,0.33599753732289145,False,0.3097093105316162,0.026288226791275238,1,1,1,0.7745966692414834
596,19,26,True,0.3011963852285011,False,0.4448128640651703,0.14361647883666917,3,2,0,0.7378647873726218
597,19,27,True,0.2727453102364535,False,0.4342613220214844,0.1615160117850309,0,2,0,0.21081851067789195
598,19,28,True,0.2656168364654844,False,0.33413082361221313,0.06851398714672874,3,3,1,0.9486832980505139
599,19,29,True,0.28021659311046454,False,0.4152681529521942,0.13505155984172967,1,1,1,0.39999999999999997
600,20,0,False,-1.0000000971926237,True,-2.120863437652588,1.1208633404599642,0,2,0,
601,20,1,False,-1.000000049386188,True,-1.4890599250793457,0.4890598756931577,0,0,1,
602,20,2,False,-0.9999403366211781,True,-2.1589505672454834,1.1590102306243053,0,0,1,
603,20,3,False,-0.9986610582973054,True,-1.3843704462051392,0.3857093879078337,0,3,0,
604,20,4,False,-0.9986012657458678,True,-1.864912509918213,0.8663112441723451,0,0,1,
605,20,5,False,-0.9992208724359835,True,-1.4641904830932617,0.46496961065727827,0,0,1,
606,20,6,False,-0.9991801144196559,True,-1.8928887844085693,0.8937086699889134,0,2,0,
607,20,7,False,-0.9991483687156303,True,-1.3042975664138794,0.3051491976982491,0,0,1,
608,20,8,False,-0.9999653712703259,True,-1.2382110357284546,0.23824566445812867,0,3,0,
609,20,9,False,-0.9999649788132849,True,-1.1914029121398926,0.19143793332660763,0,2,0,
610,20,10,False,-0.9999640618140178,True,-1.0646464824676514,0.06468242065363361,0,3,0,
612,20,12,False,-0.9950274851255123,True,-1.3345006704330444,0.3394731853075321,0,3,0,
613,20,13,False,-0.9946983153995953,True,-0.8829893469810486,0.11170896841854672,0,2,0,
614,20,14,False,-0.9944072509735989,True,-1.2377934455871582,0.24338619461355926,0,3,0,
615,20,15,False,-0.9942684764837753,True,-0.8182300925254822,0.17603838395829308,0,2,0,
616,20,16,False,-0.9939936980069422,True,-0.6904523968696594,0.3035413011372827,0,2,0,
617,20,17,False,-0.9938645430192357,True,-1.1052064895629883,0.11134194654375262,0,2,0,
618,20,18,False,-0.40220611394992467,False,-0.6056222319602966,0.20341611801037196,0,3,0,
619,20,19,False,-0.3256931715720845,False,-0.2656783163547516,0.06001485521733291,0,2,0,
620,20,20,False,-0.28619695140133344,False,-0.1562148928642273,0.12998205853710615,0,3,0,
621,20,21,False,-0.2663062329999323,False,-0.1499919593334198,0.11631427366651248,0,3,0,
622,20,22,False,-0.22975010332342946,False,-0.07795502990484238,0.15179507341858708,0,2,0,
623,20,23,False,0.13987712129157365,False,0.021045483648777008,0.11883163764279664,0,1,0,
624,20,24,False,0.3756581461443451,False,0.39074382185935974,0.015085675715014624,0,3,0,
625,20,25,True,0.36077578921907644,False,0.6549842953681946,0.29420850614911814,1,1,1,0.9486832980505139
626,20,26,True,0.16234920695079608,False,0.16626688838005066,0.0039176814292545825,1,1,1,0.9486832980505139
627,20,27,True,0.2550014577007661,False,0.24846625328063965,0.00653520442012645,3,3,1,0.632455532033676
628,20,28,True,0.2728198202423597,False,0.36541253328323364,0.09259271304087396,3,3,1,0.7999999999999999
629,20,29,True,0.2974527198570219,False,0.4327080547809601,0.1352553349239382,1,1,1,0.39999999999999997
630,21,0,False,-1.0000001261939055,True,-2.1157872676849365,1.115787141491031,0,0,1,
631,21,1,False,-0.9999189383677907,True,-2.1493656635284424,1.1494467251606517,0,2,0,
632,21,2,False,-0.9999175572385506,True,-1.924978494644165,0.9250609374056145,0,2,0,
633,21,3,False,-0.9999187150360794,True,-1.6129918098449707,0.6130730948088913,0,0,1,
634,21,4,False,-0.9986496668717804,True,-1.9735188484191895,0.9748691815474091,0,0,1,
635,21,5,False,-0.9995204840691896,True,-2.011435031890869,1.0119145478216796,0,2,0,
636,21,6,False,-0.99920143042403,True,-1.4051249027252197,0.40592347230118975,0,0,1,
637,21,7,False,-0.9999995531939934,True,-1.3764532804489136,0.3764537272549202,0,3,0,
638,21,8,False,-0.9999996222508658,True,-1.832291841506958,0.8322922192560922,0,2,0,
639,21,9,False,-0.9999995864532158,True,-1.9352372884750366,0.9352377020218208,0,0,1,
640,21,10,False,-0.9999990027722803,True,-1.7971599102020264,0.7971609074297461,0,3,0,
641,21,11,False,-0.9999990081032886,True,-1.8311394453048706,0.831140437201582,0,2,0,
642,21,12,False,-0.9952741502493342,True,-1.3897004127502441,0.39442626250090995,0,3,0,
643,21,13,False,-0.9951747374542111,True,-1.0456821918487549,0.05050745439454374,0,2,0,
644,21,14,False,-0.9949618846174972,True,-0.9139743447303772,0.08098753988712004,0,2,0,
645,21,15,False,-0.9947997418359277,True,-0.9533741474151611,0.04142559442076654,0,2,0,
646,21,16,False,-0.9944899199025867,True,-0.8896270990371704,0.10486282086541632,0,2,0,
647,21,17,False,-0.993947561164041,True,-0.8514184355735779,0.14252912559046316,0,0,1,
648,21,18,False,-0.40895409370253977,False,-0.7552275061607361,0.3462734124581963,0,0,1,
649,21,19,False,-0.9281224013495981,True,-0.6250630617141724,0.30305933963542575,0,3,0,
650,21,20,False,-0.8368431361093588,False,-0.27944913506507874,0.55739400104428,0,3,0,
651,21,21,False,-0.5910609106658187,False,-0.16047337651252747,0.4305875341532912,0,3,0,
652,21,22,False,0.02675941209604474,False,0.05753857642412186,0.030779164328077115,0,3,0,
653,21,23,False,0.11653270364198673,False,0.07932061702013016,0.03721208662185657,0,0,1,
654,21,24,True,0.4069553408565288,False,0.1398715078830719,0.2670838329734569,1,1,1,0.7745966692414834
655,21,25,True,0.4115778144554178,False,0.3711138069629669,0.04046400749245088,1,1,1,0.9486832980505139
656,21,26,True,0.09053197793320503,False,0.2304362952709198,0.13990431733771477,3,3,1,0.9486832980505139
657,21,27,True,0.10065946808032436,False,0.24777206778526306,0.1471125997049387,3,2,0,0.39999999999999997
658,21,28,True,0.1673471812700191,False,0.28537872433662415,0.11803154306660504,0,0,1,0.9486832980505139
659,21,29,True,0.3187075904147622,False,0.522731602191925,0.20402401177716284,1,1,1,0.632455532033676
660,22,0,False,-0.9999999907050562,True,-2.200857639312744,1.200857648607688,0,0,1,
661,22,1,False,-0.9999197404198101,True,-1.7062393426895142,0.706319602269704,0,0,1,
662,22,2,False,-0.9999012147778883,True,-1.552839756011963,0.5529385412340746,0,3,0,
663,22,3,False,-0.9998992239098321,True,-2.100102424621582,1.10020320071175,0,2,0,
664,22,4,False,-0.9998920715397153,True,-1.4606080055236816,0.4607159339839664,0,3,0,
665,22,5,False,-0.9999801445761025,True,-1.8997308015823364,0.8997506570062339,0,2,0,
666,22,6,False,-0.9999983448245524,True,-1.9881565570831299,0.9881582122585775,0,2,0,
667,22,7,False,-0.9999996269251356,True,-1.950683355331421,0.9506837284062853,0,2,0,
668,22,8,False,-0.9999996355766828,True,-1.408931851387024,0.4089322158103411,0,0,1,
669,22,9,False,-0.9999990603403258,True,-1.3095234632492065,0.3095244029088807,0,3,0,
670,22,10,False,-0.9999989953471152,True,-1.3402843475341797,0.34028535218706446,0,0,1,
671,22,11,False,-0.9999990344849385,True,-1.7768363952636719,0.7768373607787333,0,0,1,
672,22,12,False,-0.9953285351892454,True,-1.5427842140197754,0.54745567883053,0,0,1,
673,22,13,False,-0.6420985015320531,False,-1.4734890460968018,0.8313905445647487,0,3,0,
674,22,14,False,-0.6181466094119211,False,-1.3209518194198608,0.7028052100079397,0,2,0,
675,22,15,False,-0.6085758628441864,False,-0.9396029710769653,0.3310271082327789,0,2,0,
676,22,16,False,-0.5754800393442798,False,-1.1248070001602173,0.5493269608159375,0,2,0,
677,22,17,False,-0.5353609131856012,False,-0.779863178730011,0.2445022655444098,0,2,0,
678,22,18,False,-0.4190804802999651,False,-0.6521346569061279,0.23305417660616284,0,0,1,
679,22,19,False,-0.9610029544824973,True,-0.4583861231803894,0.5026168313021079,0,3,0,
680,22,20,False,-0.9614849782553354,True,-0.7273591756820679,0.23412580257326754,0,2,0,
681,22,21,False,-0.7213436883858892,False,-0.3452039062976837,0.37613978208820553,0,1,0,
682,22,22,False,0.05054525301406388,False,-0.02860967069864273,0.0791549237127066,0,3,0,
683,22,23,True,0.138534109663883,False,0.07951641827821732,0.05901769138566568,2,2,1,0.7745966692414834
684,22,24,True,0.42395007190259154,False,0.2795379161834717,0.14441215571911986,3,3,1,0.9486832980505139
685,22,25,True,0.46363008856703525,False,0.4219438135623932,0.04168627500464206,1,2,0,0.7378647873726218
686,22,26,True,0.6142928189132256,False,0.2705661952495575,0.34372662366366813,1,1,1,0.7745966692414834
687,22,27,True,0.39005873826602416,False,0.5992260575294495,0.2091673192634253,1,1,1,1.0
688,22,28,True,0.3568815001882006,False,0.561565101146698,0.2046836009584974,2,2,1,1.0
689,22,29,True,0.3365609470067174,False,0.535399317741394,0.19883837073467664,2,2,1,0.632455532033676
690,23,0,False,-0.9999996255296015,True,-1.7021235227584839,0.7021238972288824,0,3,0,
691,23,1,False,-0.9999996107478742,True,-1.743593454360962,0.7435938436130877,0,2,0,
692,23,2,False,-0.9999994160063443,True,-2.3662002086639404,1.366200792657596,0,0,1,
693,23,3,False,-0.9999772627040474,True,-2.0624804496765137,1.0625031869724664,0,2,0,
694,23,4,False,-0.9999812562570858,True,-2.131574869155884,1.131593612898798,0,2,0,
695,23,5,False,-0.9999804137288807,True,-1.5692880153656006,0.5693076016367199,0,0,1,
696,23,6,False,-0.9999983278526839,True,-1.6318957805633545,0.6318974527106705,0,0,1,
697,23,7,False,-0.9999996108180645,True,-2.0095269680023193,1.009527357184255,0,0,1,
698,23,8,False,-0.9999988666385503,True,-1.9925897121429443,0.992590845504394,0,2,0,
699,23,9,False,-0.9999990107539078,True,-1.4341907501220703,0.43419173936816247,0,2,0,
700,23,10,False,-0.9999990293804606,True,-1.393523097038269,0.39352406765780845,0,2,0,
701,23,11,False,-0.9999990819832603,True,-1.3706997632980347,0.3707006813147744,0,0,1,
702,23,12,False,-0.9954553351386207,True,-1.5812957286834717,0.585840393544851,0,0,1,
703,23,13,False,-0.6456354110581239,False,-1.0588111877441406,0.4131757766860167,0,3,0,
704,23,14,False,-0.6415512903655195,False,-1.405679702758789,0.7641284123932696,0,0,1,
705,23,15,False,-0.9342398551612328,True,-1.0325249433517456,0.09828508819051285,0,3,0,
706,23,16,False,-0.9331357333616023,True,-0.842323362827301,0.09081237053430125,0,2,0,
707,23,17,False,-0.9447783514340671,True,-1.0878686904907227,0.14309033905665558,0,2,0,
708,23,18,False,-0.9468373738865927,True,-0.8298460245132446,0.1169913493733481,0,2,0,
709,23,19,False,-0.9508634713049732,True,-0.7478883862495422,0.20297508505543094,0,2,0,
710,23,20,False,-0.9615468882488694,True,-0.5774000883102417,0.38414679993862766,0,0,1,
711,23,21,False,-0.8098692884190226,False,-0.41502317786216736,0.39484611055685526,0,1,0,
712,23,22,True,0.32941278797126883,False,0.23058125376701355,0.09883153420425528,3,3,1,0.7745966692414834
713,23,23,True,0.425160992342733,False,0.34771761298179626,0.07744337936093676,3,3,1,0.632455532033676
714,23,24,True,0.47496731223382804,False,0.40576261281967163,0.06920469941415641,3,3,1,0.7999999999999999
715,23,25,True,0.6343171315506048,False,0.7180273532867432,0.0837102217361384,3,1,0,0.7378647873726218
716,23,26,True,0.6320058340608474,False,0.689583957195282,0.057578123134434556,1,2,0,0.39999999999999997
717,23,27,True,0.42665555930529475,False,0.6095518469810486,0.18289628767575383,1,1,1,0.632455532033676
718,23,28,True,0.17064257445384357,False,0.6510564088821411,0.48041383442829755,2,2,1,1.0
719,23,29,True,-0.1682184771377034,False,0.2517016530036926,0.41992013014139606,2,2,1,0.316227766016838
720,24,0,False,-0.9999994261777256,True,-2.436260938644409,1.4362615124666835,0,2,0,
721,24,1,False,-0.9999993773674041,True,-2.3205013275146484,1.3205019501472444,0,2,0,
722,24,2,False,-0.9999993745428554,True,-1.7808966636657715,0.7808972891229161,0,0,1,
723,24,3,False,-0.9999774557248959,True,-1.7929776906967163,0.7930002349718204,0,0,1,
724,24,4,False,-0.9999950535448869,True,-1.6191202402114868,0.6191251866665999,0,3,0,
725,24,5,False,-0.9999961334682457,True,-1.6429777145385742,0.6429815810703285,0,2,0,
726,24,6,False,-0.9999975615425787,True,-1.6110968589782715,0.6110992974356928,0,2,0,
727,24,7,False,-0.9999995326139319,True,-1.5770626068115234,0.5770630741975915,0,0,1,
728,24,8,False,-0.9999988652527966,True,-2.023355484008789,1.0233566187559924,0,0,1,
729,24,9,False,-0.9989692938647796,True,-2.052950143814087,1.0539808499493073,0,0,1,
730,24,10,False,-0.9984856091275902,True,-1.8576233386993408,0.8591377295717506,0,3,0,
731,24,11,False,-0.9983925375458742,True,-1.712110161781311,0.7137176242354368,0,2,0,
732,24,12,False,-0.9983111359514895,True,-1.206453800201416,0.20814266424992656,0,2,0,
733,24,13,False,-0.9983429893521341,True,-1.5706000328063965,0.5722570434542624,0,0,1,
734,24,14,False,-0.7937654933680203,False,-1.0700159072875977,0.2762504139195774,0,3,0,
735,24,15,False,-0.7995387163288301,False,-1.3899191617965698,0.5903804454677397,0,2,0,
736,24,16,False,-0.9178369408204996,True,-1.403894305229187,0.4860573644086874,0,3,0,
737,24,17,False,-0.9262508959464204,True,-0.8538132309913635,0.07243766495505688,0,2,0,
738,24,18,False,-0.9268140879974938,True,-1.0476804971694946,0.12086640917200087,0,2,0,
739,24,19,False,-0.9268313065081785,True,-1.0461201667785645,0.11928886027038599,0,2,0,
740,24,20,False,-0.9118463251165956,True,-0.8614587187767029,0.0503876063398927,0,3,0,
741,24,21,False,-0.906871164631976,True,-0.5613032579421997,0.3455679066897763,0,0,1,
742,24,22,True,0.0810365451949245,False,-0.4909948706626892,0.5720314158576137,3,3,1,0.7745966692414834
743,24,23,True,0.08614897024495514,False,-0.20489931106567383,0.291048281310629,2,2,1,0.7745966692414834
744,24,24,True,0.6390649694491789,False,0.0804876834154129,0.558577286033766,3,3,1,0.632455532033676
745,24,25,True,0.6636396690394989,False,0.6249843835830688,0.038655285456430044,3,3,1,0.39999999999999997
746,24,26,True,0.6854277451020211,False,0.690820038318634,0.005392293216612942,1,1,1,0.7999999999999999
747,24,27,True,0.4587127483882222,False,0.6338568925857544,0.17514414419753221,2,2,1,0.19999999999999998
748,24,28,True,-0.3838511921821352,False,-0.05306509882211685,0.33078609336001835,3,1,0,0.39999999999999997
749,24,29,True,-0.3295442681011119,False,0.21006453037261963,0.5396087984737316,0,2,0,-0.632455532033676
750,25,0,False,-0.9999993276642342,True,-2.33890962600708,1.3389102983428458,0,2,0,
751,25,1,False,-0.9999993145134116,True,-1.9083600044250488,0.9083606899116372,0,0,1,
752,25,2,False,-0.9999982750186097,True,-2.4241995811462402,1.4242013061276304,0,2,0,
753,25,3,False,-0.9999981982249531,True,-1.862066388130188,0.8620681899052349,0,2,0,
754,25,4,False,-0.9999980607115828,True,-1.8225951194763184,0.8225970587647355,0,2,0,
755,25,5,False,-0.9999974079600051,True,-1.7817368507385254,0.7817394427785203,0,2,0,
756,25,6,False,-0.9999957135052215,True,-2.1555933952331543,1.1555976817279328,0,2,0,
757,25,7,False,-0.9999948518262481,True,-1.822677731513977,0.8226828796877289,0,0,1,
758,25,8,False,-0.9999989232985321,True,-2.083592414855957,1.083593491557425,0,0,1,
759,25,9,False,-0.998555438688796,True,-1.8824883699417114,0.8839329312529154,0,3,0,
760,25,10,False,-0.9985034354146821,True,-1.5137420892715454,0.5152386538568633,0,0,1,
761,25,11,False,-0.9987861889667524,True,-1.3577897548675537,0.3590035659008013,0,3,0,
762,25,12,False,-0.9988118976839617,True,-1.7649873495101929,0.7661754518262311,0,2,0,
763,25,13,False,-0.9987974115846637,True,-1.2518247365951538,0.2530273250104901,0,2,0,
764,25,14,False,-0.9987850183752457,True,-1.6012696027755737,0.602484584400328,0,0,1,
765,25,15,False,-0.9084779810668514,True,-1.130146861076355,0.22166888000950358,0,3,0,
766,25,16,False,-0.9132710049168731,True,-1.3220990896224976,0.4088280847056245,0,0,1,
767,25,17,False,-0.9177978071157377,True,-1.2795614004135132,0.3617635932977755,0,3,0,
768,25,18,False,-0.9161453282755667,True,-0.9404189586639404,0.024273630388373713,0,3,0,
769,25,19,False,-0.9144965040709716,True,-0.8700011968612671,0.044495307209704515,0,3,0,
770,25,20,False,-0.9128626663172752,True,-0.7357117533683777,0.1771509129488975,0,0,1,
771,25,21,False,-0.9103489346033619,True,-0.648335337638855,0.2620135969645069,0,0,1,
772,25,22,False,0.05421025270409217,False,-0.8755161166191101,0.9297263693232023,0,3,0,
773,25,23,False,0.07271763422237441,False,-0.4921697974205017,0.5648874316428761,0,0,1,
774,25,24,False,-0.9999460354987204,True,-0.5319134593009949,0.46803257619772554,0,3,0,
775,25,25,False,-0.9998293822455334,True,-0.44148340821266174,0.5583459740328717,0,1,0,
776,25,26,True,0.729353633217853,False,0.7130699753761292,0.01628365784172381,1,1,1,0.316227766016838
777,25,27,True,-0.021041077502363902,False,0.18268051743507385,0.20372159493743774,0,0,1,0.316227766016838
778,25,28,True,-0.3983188955320804,False,-0.08137456327676773,0.31694433225531266,0,0,1,0.316227766016838
779,25,29,True,0.8539624492872334,False,0.9400618672370911,0.08609941794985765,1,1,1,0.7745966692414834
780,26,0,False,-0.9999993309621058,True,-2.406062126159668,1.4060627951975622,0,2,0,
781,26,1,False,-0.9999992879464563,True,-2.028564691543579,1.0285654035971228,0,2,0,
782,26,2,False,-0.9999984382551419,True,-2.416990280151367,1.4169918418962253,0,0,1,
783,26,3,False,-0.9999996610636797,True,-2.4528915882110596,1.45289192714738,0,2,0,
784,26,4,False,-0.9999995229565097,True,-1.9062743186950684,0.9062747957385586,0,2,0,
785,26,5,False,-0.9999991860428198,True,-1.9925838708877563,0.9925846848449366,0,0,1,
786,26,6,False,-0.9999964522216762,True,-1.713901162147522,0.7139047099258458,0,2,0,
787,26,7,False,-0.9999964971364586,True,-2.2721383571624756,1.272141860026017,0,0,1,
788,26,8,False,-0.9999989152539419,True,-2.143277406692505,1.143278491438563,0,0,1,
789,26,9,False,-0.9985710582830524,True,-1.7516247034072876,0.7530536451242352,0,0,1,
790,26,10,False,-0.9999990333210999,True,-2.109065532684326,1.1090664993632262,0,3,0,
791,26,11,False,-0.9999990522785143,True,-2.001127004623413,1.0011279523448988,0,0,1,
792,26,12,False,-0.998860502702794,True,-1.4288370609283447,0.4299765582255507,0,3,0,
793,26,13,False,-0.9988514240883637,True,-1.8362313508987427,0.837379926810379,0,0,1,
794,26,14,False,-0.9979230082062944,True,-1.660069465637207,0.6621464574309126,0,2,0,
795,26,15,False,-0.9974150112036728,True,-1.5954151153564453,0.5980001041527725,0,2,0,
796,26,16,False,-0.9948673135377053,True,-1.4612321853637695,0.46636487182606423,0,3,0,
797,26,17,False,-0.9954619453770045,True,-1.4457433223724365,0.450281376995432,0,2,0,
798,26,18,False,-0.9977904301880388,True,-0.9319941401481628,0.06579629003987597,0,2,0,
799,26,19,False,-0.9978539750412511,True,-1.1703910827636719,0.1725371077224208,0,3,0,
800,26,20,False,-0.9979825748340799,True,-1.0891934633255005,0.09121088849142056,0,0,1,
801,26,21,False,-0.9974743444303056,True,-0.47069451212882996,0.5267798323014756,0,1,0,
802,26,22,False,-0.9977862024054507,True,-0.4310046136379242,0.5667815887675265,0,3,0,
803,26,23,False,-0.998452477973276,True,-0.594983696937561,0.40346878103571493,0,3,0,
805,26,25,False,-0.9995332491819017,True,-0.24525365233421326,0.7542795968476884,0,2,0,
806,26,26,True,0.772213961035002,False,0.7689467072486877,0.003267253786314206,1,1,1,0.316227766016838
807,26,27,True,-0.4030068685059929,False,-0.2653336822986603,0.1376731862073326,3,3,1,0.316227766016838
808,26,28,True,-0.4068821123230685,False,-0.2263089418411255,0.180573170481943,0,0,1,0.39999999999999997
809,26,29,True,0.874405884389387,False,1.0565303564071655,0.18212447201777848,1,1,1,1.0
810,27,0,False,-0.999999321491666,True,-2.5847573280334473,1.5847580065417812,0,0,1,
811,27,1,False,-1.000000030238259,True,-2.6109824180603027,1.6109823878220437,0,3,0,
813,27,3,False,-0.9999997982969855,True,-2.3576927185058594,1.3576929202088739,0,2,0,
814,27,4,False,-0.9999996953719981,True,-2.0295536518096924,1.0295539564376943,0,2,0,
815,27,5,False,-0.9999994798593879,True,-1.9966422319412231,0.9966427520818353,0,2,0,
816,27,6,False,-0.999997891265161,True,-2.3343234062194824,1.3343255149543214,0,2,0,
817,27,7,False,-0.999996505395612,True,-2.2618234157562256,1.2618269103606137,0,0,1,
818,27,8,False,-0.9999990180119656,True,-2.1295623779296875,1.129563359917722,0,3,0,
819,27,9,False,-0.9999990946711428,True,-2.2152750492095947,1.215275954538452,0,2,0,
820,27,10,False,-0.9999990757190472,True,-1.6512479782104492,0.651248902491402,0,2,0,
821,27,11,False,-0.9999989253942032,True,-1.6092422008514404,0.6092432754572372,0,2,0,
822,27,12,False,-0.9999988902536939,True,-2.056305170059204,1.05630627980551,0,0,1,
823,27,13,False,-0.9980889650981013,True,-1.5666706562042236,0.5685816911061223,0,3,0,
824,27,14,False,-0.9979419480533311,True,-1.5405621528625488,0.5426202048092177,0,2,0,
825,27,15,False,-0.9978380996479514,True,-1.7836557626724243,0.7858176630244729,0,2,0,
826,27,16,False,-0.9971653576682585,True,-1.6645618677139282,0.6673965100456697,0,0,1,
827,27,17,False,-0.999805714285625,True,-1.7055045366287231,0.7056988223430981,0,3,0,
828,27,18,False,-0.9998016831368814,True,-0.9480106830596924,0.051791000077189064,0,3,0,
829,27,19,False,-0.9997650581257154,True,-1.0520581007003784,0.05229304257466305,0,3,0,
830,27,20,False,-0.9996330097354481,True,-0.9378224611282349,0.061810548607213245,0,0,1,
831,27,21,False,-0.9998467282817061,True,-0.2681858539581299,0.7316608743235762,0,1,0,
833,27,23,False,-0.8433992703429158,False,0.08157061785459518,0.924969888197511,0,1,0,
834,27,24,False,-0.9205509497030127,True,0.13042086362838745,1.0509718133314,0,3,0,
835,27,25,False,-0.9903598836696811,True,-0.5580255389213562,0.4323343447483249,0,0,1,
836,27,26,True,0.8199388299189645,False,0.771216630935669,0.04872219898329555,3,3,1,0.9486832980505139
837,27,27,True,0.8414069113102127,False,0.77266925573349,0.06873765557672273,3,3,1,0.7999999999999999
838,27,28,True,0.8688289741752693,False,0.8744598031044006,0.00563082892913136,3,3,1,0.7999999999999999
839,27,29,True,0.8960410412538379,False,0.8601918816566467,0.03584915959719115,1,1,1,0.19999999999999998
840,28,0,False,-0.9999993149704728,True,-2.652712106704712,1.6527127917342392,0,0,1,
841,28,1,False,-1.000000070954869,True,-2.239745855331421,1.2397457843765518,0,0,1,
842,28,2,False,-0.999999942497305,True,-2.6625044345855713,1.6625044920882663,0,3,0,
843,28,3,False,-0.9999998845287323,True,-2.5226075649261475,1.5226076803974151,0,0,1,
844,28,4,False,-0.9999980331957725,True,-2.5989792346954346,1.598981201499662,0,2,0,
845,28,5,False,-0.999998055344302,True,-2.0960757732391357,1.0960777178948338,0,2,0,
846,28,6,False,-0.9999980178016493,True,-2.4027585983276367,1.4027605805259875,0,0,1,
847,28,7,False,-0.9999965763546084,True,-2.3512039184570312,1.3512073421024229,0,0,1,
848,28,8,False,-0.9999989532697522,True,-1.8626660108566284,0.8626670575868762,0,3,0,
849,28,9,False,-0.9999989146562961,True,-2.262174129486084,1.2621752148297878,0,0,1,
850,28,10,False,-0.9999972209572477,True,-2.477893114089966,1.4778958931327182,0,3,0,
851,28,11,False,-0.9999972466675529,True,-2.292836904525757,1.292839657858204,0,0,1,
852,28,12,False,-0.9999981586621454,True,-1.7490413188934326,0.7490431602312873,0,3,0,
853,28,13,False,-0.999998043721978,True,-2.0326106548309326,1.0326126111089546,0,2,0,
854,28,14,False,-0.9999976953582983,True,-2.0054264068603516,1.0054287115020533,0,3,0,
855,28,15,False,-0.9999954704789858,True,-2.0835299491882324,1.0835344787092467,0,0,1,
856,28,16,False,-0.9980136910041812,True,-1.6442890167236328,0.6462753257194516,0,3,0,
857,28,17,False,-0.9980866987051502,True,-1.931375503540039,0.9332888048348889,0,0,1,
858,28,18,False,-0.999864516310928,True,-1.598140001296997,0.5982754849860691,0,3,0,
859,28,19,False,-0.9998656509581836,True,-1.6967759132385254,0.6969102622803418,0,0,1,
860,28,20,False,-0.9998965312358536,True,-1.2497260570526123,0.24982952581675866,0,3,0,
861,28,21,False,-0.9999029838845358,True,-0.491254597902298,0.5086483859822378,0,0,1,
862,28,22,False,-0.9999041539535671,True,-0.6168301701545715,0.3830739837989956,0,0,1,
