state,row,col,covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error
279,9,9,True,-0.5078561608978046,1,3,1,0.7378647873726218,-0.8660203251420379,0.0,0.35816416424423325,1,0.35816416424423325,0.3759784142919001,1,-0.9992844047077231,-0.8604894876480103,0.1387949170597128
280,9,10,True,-0.5129129007944857,2,0,1,0.21081851067789195,-0.8660203251420379,0.0,0.35310742434755216,1,0.35310742434755216,0.37067016394850644,1,-0.9993397916541769,-0.6091629862785339,0.3901768053756429
281,9,11,True,-0.48671107554108195,1,0,1,0.21081851067789195,-0.8660203251420379,0.0,0.3793092496009559,1,0.3793092496009559,0.39817520686958036,1,-0.9994876373041509,-0.7399373650550842,0.2595502722490667
282,9,12,True,-0.47947122951749455,3,2,1,-0.21081851067789195,-0.8660203251420379,0.0,0.3865490956245433,1,0.3865490956245433,0.40577514594614794,1,-0.9997829214239293,-0.4459379017353058,0.5538450196886235
283,9,13,True,-0.47367877179914325,0,0,0,1.0,-0.8660203251420379,0.0,0.3923415533428946,0,0.0,0.0,0,-0.9997823461917733,-0.5830320715904236,0.4167502746013497
284,9,14,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.999614664158221,-0.5997973084449768,0.39981735571324417
285,9,15,True,-0.46164529297315315,0,0,0,0.9486832980505139,-0.8660203251420379,0.0,0.4043750321688847,0,0.0,0.0,0,-0.9997748141297236,-0.5493037104606628,0.45047110366906074
286,9,16,True,-0.4309067046138745,1,0,1,-0.6000000000000001,-0.8660203251420379,0.0,0.4351136205281634,1,0.4351136205281634,0.45675515703305153,1,-0.9997189637769641,-0.4697324335575104,0.5299865302194537
287,9,17,False,-50.0,0,0,0,,0.14833155393130265,0.04985404192360084,-50.1483315539313,0,0.0,0.0,0,-0.38273639963606326,-0.44154787063598633,0.058811470999923066
288,9,18,False,-50.0,0,3,1,,-0.8543499867319214,0.011670338410116438,-49.14565001326808,0,0.0,0.0,0,-0.9826840759419717,-0.3206692934036255,0.6620147825383462
289,9,19,False,-50.0,0,1,1,,-0.8543499867319214,0.011670338410116438,-49.14565001326808,0,0.0,0.0,0,-0.9828551097364029,-0.3291986882686615,0.6536564214677414
290,9,20,True,0.3503465884234817,3,3,0,0.632455532033676,0.28211501138704176,0.037848583582128344,0.06823157703643995,0,0.0,0.0,0,-0.27774663795167054,-0.11291051656007767,0.16483612139159287
291,9,21,True,0.36605396789572364,3,3,0,0.632455532033676,0.2907989866063292,0.03798732782732474,0.07525498128939445,0,0.0,0.0,0,-0.2696716218454681,-0.11231783777475357,0.15735378407071454
292,9,22,True,0.3896220596330793,3,3,0,1.0,0.3122834332320494,0.03691574161196032,0.0773386264010299,0,0.0,0.0,0,-0.05142924533776527,-0.037034936249256134,0.014394309088509138
293,9,23,True,0.4059473506169075,3,3,0,1.0,0.2958964662637784,0.04560813903414163,0.1100508843531291,0,0.0,0.0,0,-0.03453332572121906,0.009731493890285492,0.04426481961150455
294,9,24,True,0.42211031274277694,1,1,0,0.39999999999999997,0.3371651819726683,0.0394299797227965,0.08494513077010862,0,0.0,0.0,0,-0.02320465733428246,0.0006783828139305115,0.02388304014821297
295,9,25,False,-50.0,0,3,1,,-0.879418292627834,0.005741986065341218,-49.12058170737217,0,0.0,0.0,0,-0.9999994018044859,-0.09715753048658371,0.9028418713179022
296,9,26,False,-50.0,0,0,0,,-0.8767386991306748,0.005192539233820164,-49.12326130086932,0,0.0,0.0,0,-0.9999993675413953,-0.09245888143777847,0.9075404861036168
297,9,27,False,-50.0,0,0,0,,-0.8847774796221525,0.006641315664952201,-49.11522252037785,0,0.0,0.0,0,-0.9999996245978865,0.06491125375032425,1.0649108783482109
298,9,28,False,-50.0,0,3,1,,-0.981242845519885,0.006641315664952207,-49.01875715448011,0,0.0,0.0,0,-0.9999998738558201,0.29192909598350525,1.2919289698393253
299,9,29,False,-50.0,0,1,1,,-0.9785632520227259,0.00701682287568208,-49.021436747977276,0,0.0,0.0,0,-0.9999998896771332,0.32075127959251404,1.3207511692696472
300,10,0,False,-50.0,0,0,0,,-0.8740591056335155,0.004545487119924429,-49.12594089436649,0,0.0,0.0,0,-0.9999972687669946,-1.2407512664794922,0.2407539977124976
301,10,1,False,-50.0,0,0,0,,-0.7822164289269625,0.02186210744326798,-49.217783571073035,0,0.0,0.0,0,-0.9997817818446079,-0.8641073107719421,0.13567447107266573
302,10,2,False,-50.0,0,0,0,,-0.7431526146247901,0.024049458915801993,-49.25684738537521,0,0.0,0.0,0,-0.9997795386909015,-1.0943806171417236,0.09460107845082211
303,10,3,False,-50.0,0,0,0,,-0.8613816579068347,0.004638667235203202,-49.13861834209317,0,0.0,0.0,0,-0.99994378167616,-0.785846471786499,0.21409730988966102
304,10,4,False,-50.0,0,3,1,,-0.8613816579068347,0.004638667235203202,-49.13861834209317,0,0.0,0.0,0,-0.9999454352940119,-1.1168615818023682,0.11691614650835624
305,10,5,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999444202255626,-1.1930453777313232,0.19310095750576062
306,10,6,True,-0.6539154169664331,0,0,0,0.7745966692414834,-0.6433605837103333,0.03233957518872103,-0.010554833256099738,0,0.0,0.0,0,-0.9996749194484881,-1.0160068273544312,0.016331907905943077
307,10,7,True,-0.565349493571738,3,2,1,0.2581988897471611,-0.747479726652863,0.02523032171535872,0.18213023308112497,1,0.18213023308112497,0.1911889660233033,1,-0.9995728419370704,-0.7190445065498352,0.2805283353872352
308,10,8,True,-0.5607500177933845,0,3,1,0.10540925533894598,-0.8083093289628545,0.017378611445556632,0.24755931116946994,1,0.24755931116946994,0.2598723338307595,1,-0.9995628046319596,-0.7426890730857849,0.25687373154617466
309,10,9,True,-0.502528400962786,1,0,1,0.21081851067789195,-0.8660203251420379,0.0,0.3634919241792519,1,0.3634919241792519,0.38157116457813556,1,-0.9992312772859613,-0.8995814323425293,0.09964984494343199
310,10,10,True,-0.4875732346456151,3,1,1,0.7378647873726218,-0.8625310405674432,0.0034892845745945525,0.37495780592182815,1,0.37495780592182815,0.39360733253237185,1,-0.998117751307553,-0.8789497017860413,0.11916804952151172
311,10,11,True,-0.48112329709983576,3,2,1,0.10540925533894598,-0.8660203251420379,0.0,0.3848970280422021,1,0.3848970280422021,0.4040409083760036,1,-0.9980740141496279,-0.6989006400108337,0.2991733741387942
312,10,12,True,-0.4749096174370856,1,2,1,0.39999999999999997,-0.8660203251420379,0.0,0.39111070770495227,1,0.39111070770495227,0.4105636419706621,1,-0.9979509605115405,-0.8704609274864197,0.12749003302512085
313,10,13,True,-0.47913922701331113,3,3,0,0.9486832980505139,-0.8660203251420379,0.0,0.38688109812872673,0,0.0,0.0,0,-0.9995003995571754,-0.6145780086517334,0.384922390905442
314,10,14,True,-0.47388464873391883,3,3,0,0.7745966692414834,-0.8660203251420379,0.0,0.392135676408119,0,0.0,0.0,0,-0.9994615718524261,-0.3757283091545105,0.6237332626979156
315,10,15,True,-0.46819218199295726,0,0,0,0.39999999999999997,-0.8660203251420379,0.0,0.3978281431490806,0,0.0,0.0,0,-0.9994503617130683,-0.5557803511619568,0.44367001055111155
316,10,16,True,-0.4247562835180346,1,0,1,0.7378647873726218,-0.8660203251420379,0.0,0.44126404162400323,1,0.44126404162400323,0.46321148572724347,1,-0.998612718663987,-0.5264795422554016,0.47213317640858543
317,10,17,False,-50.0,0,3,1,,-0.8543499867319214,0.011670338410116438,-49.14565001326808,0,0.0,0.0,0,-0.9665217201750472,-0.27347061038017273,0.6930511097948745
318,10,18,False,-50.0,0,0,0,,-0.8543499867319214,0.011670338410116438,-49.14565001326808,0,0.0,0.0,0,-0.9819866583260294,-0.27847522497177124,0.7035114333542581
319,10,19,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9826658754289749,-0.32960858941078186,0.653057286018193
320,10,20,True,0.05098612330826067,3,2,1,0.2581988897471611,-0.6997364632730043,0.04069278804853919,0.750722586581265,1,0.750722586581265,0.7880617768433885,1,-0.8205459664186805,-0.14917483925819397,0.6713711271604865
321,10,21,True,0.0627560598802375,2,1,1,0.0,-0.59302807511187,0.05940868625684195,0.6557841349921074,1,0.6557841349921074,0.68840130813307,1,-0.8185012312042956,-0.20587417483329773,0.6126270563709979
322,10,22,True,0.4014399115633185,3,3,0,0.9486832980505139,0.29591315373140664,0.04561902552259628,0.10552675783191184,0,0.0,0.0,0,-0.04734940567463855,-0.1743396520614624,0.12699024638682385
323,10,23,True,0.42267384927864554,3,3,0,0.9486832980505139,0.33829072670679666,0.03946622098040987,0.08438312257184888,0,0.0,0.0,0,-0.024603314125959837,-0.017142944037914276,0.007460370088045561
324,10,24,True,0.43825050025793577,1,1,0,0.39999999999999997,0.37946722060764926,0.028855024513597644,0.05878327965028651,0,0.0,0.0,0,-0.011887147095194636,-0.043229810893535614,0.031342663798340976
325,10,25,False,-50.0,0,2,1,,-0.957126504045452,0.008928331874100453,-49.042873495954545,0,0.0,0.0,0,-0.9999998838780374,-0.03546840697526932,0.9645314769027681
326,10,26,False,-50.0,0,3,1,,-0.9758836585255666,0.0073533300291976095,-49.02411634147443,0,0.0,0.0,0,-0.9999998185195453,0.043977126479148865,1.0439769449986942
327,10,27,False,-50.0,0,3,1,,-0.9785632520227259,0.007016822875682081,-49.021436747977276,0,0.0,0.0,0,-0.999999845774042,0.09571615606546402,1.095716001839506
328,10,28,False,-50.0,0,0,0,,-0.9785632520227259,0.00701682287568208,-49.021436747977276,0,0.0,0.0,0,-0.999999887969298,0.08747051656246185,1.0874704045317598
329,10,29,False,-50.0,0,0,0,,-0.9839224390170443,0.00621974870849555,-49.01607756098296,0,0.0,0.0,0,-0.9999999503034934,0.26597532629966736,1.265975276603161
330,11,0,False,-50.0,0,0,0,,-0.8740591056335155,0.004545487119924429,-49.12594089436649,0,0.0,0.0,0,-0.9999794351548298,-1.246634602546692,0.2466551673918621
331,11,1,False,-50.0,0,0,0,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9999787020111782,-1.4332058429718018,0.43322714096062354
332,11,2,False,-50.0,0,0,0,,-0.7905869021377717,0.02082447832466692,-49.20941309786223,0,0.0,0.0,0,-0.99994314177785,-0.877403736114502,0.12253940566334809
333,11,3,False,-50.0,0,2,1,,-0.7689856900403322,0.022147285862122067,-49.23101430995967,0,0.0,0.0,0,-0.9999471582198676,-0.8766526579856873,0.12329450023418032
334,11,4,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999467642719628,-0.8537821173667908,0.14616464690517206
335,11,5,False,-50.0,0,0,0,,-0.8613816579068347,0.004638667235203202,-49.13861834209317,0,0.0,0.0,0,-0.9998996888575896,-1.1348212957382202,0.1349216068806306
336,11,6,False,-50.0,0,3,1,,-0.7920706532296468,0.019709183860260653,-49.20792934677036,0,0.0,0.0,0,-0.9982710179468495,-0.758377730846405,0.23989328710044444
337,11,7,False,-50.0,0,2,1,,-0.7725139367565962,0.021391259547960426,-49.227486063243404,0,0.0,0.0,0,-0.9982132409007975,-0.7505771517753601,0.24763608912543744
338,11,8,False,-50.0,0,2,1,,-0.7920706532296468,0.019709183860260653,-49.20792934677036,0,0.0,0.0,0,-0.99818983714724,-0.7140559554100037,0.2841338817372363
339,11,9,True,-0.4975034357742672,3,3,0,0.7745966692414834,-0.8625310405674432,0.0034892845745945525,0.36502760479317603,0,0.0,0.0,0,-0.9981680436203978,-0.6294940114021301,0.36867403221826767
340,11,10,True,-0.49242771336162194,3,3,0,0.7745966692414834,-0.8660203251420379,0.0,0.3735926117804159,0,0.0,0.0,0,-0.99811833587027,-0.5924639105796814,0.4056544252905886
341,11,11,True,-0.48695400500995767,0,0,0,0.9486832980505139,-0.8660203251420379,0.0,0.3790663201320802,0,0.0,0.0,0,-0.9980961906547415,-0.825002908706665,0.1730932819480765
342,11,12,True,-0.46900332606782863,1,0,1,0.39999999999999997,-0.8660203251420379,0.0,0.39701699907420923,1,0.39701699907420923,0.41676369849514705,1,-0.9976328859339147,-0.83002108335495,0.1676118025789648
343,11,13,True,-0.4854034169308654,0,0,0,0.632455532033676,-0.8660203251420379,0.0,0.38061690821117244,0,0.0,0.0,0,-0.9995058023075746,-0.649257481098175,0.3502483212093995
344,11,14,True,-0.4450740162626696,1,3,1,0.2581988897471611,-0.8660203251420379,0.0,0.42094630887936824,1,0.42094630887936824,0.44188319635062845,1,-0.9904088708609817,-0.7063612937927246,0.2840475770682571
345,11,15,True,-0.4729230525508814,0,0,0,0.7745966692414834,-0.8660203251420379,0.0,0.39309727259115645,0,0.0,0.0,0,-0.9989792996375847,-0.44528356194496155,0.5536957376926231
346,11,16,True,-0.4189457413856296,3,3,0,0.9486832980505139,-0.8568444551432287,0.009175869998809077,0.4378987137575991,0,0.0,0.0,0,-0.9774834752475056,-0.4784790873527527,0.4990043878947529
347,11,17,True,-0.4130765069084527,3,3,0,0.9486832980505139,-0.8568444551432287,0.009175869998809077,0.443767948234776,0,0.0,0.0,0,-0.9770405979947632,-0.49829939007759094,0.47874120791717223
348,11,18,True,-0.40669194725962016,1,1,0,0.9486832980505139,-0.8568444551432287,0.009175869998809077,0.45015250788360855,0,0.0,0.0,0,-0.9767135698042809,-0.505623459815979,0.4710901099883019
349,11,19,True,-0.3995737034638141,3,3,0,0.7745966692414834,-0.8391246187904053,0.019787689695168205,0.43955091532659124,0,0.0,0.0,0,-0.9773477878818031,-0.27389007806777954,0.7034577098140236
350,11,20,True,-0.3813357850927889,1,1,0,0.7745966692414834,-0.8360425773628887,0.022563773615702252,0.45470679227009975,0,0.0,0.0,0,-0.9772147331481007,-0.39701712131500244,0.5801976118330983
351,11,21,True,0.04236646884296669,0,0,0,0.19999999999999998,-0.5385191355977795,0.06195609971022831,0.5808856044407462,0,0.0,0.0,0,-0.8320090054631716,-0.2794787287712097,0.5525302766919619
352,11,22,True,0.3933015507582568,3,3,0,0.7745966692414834,0.3142975280599162,0.03684594565474642,0.07900402269834061,0,0.0,0.0,0,-0.050186965287969176,-0.14953124523162842,0.09934427994365924
353,11,23,True,0.4073753035704438,1,1,0,0.7745966692414834,0.3264845888203834,0.037236789434561345,0.08089071475006043,0,0.0,0.0,0,-0.03977639888901412,-0.26611873507499695,0.22634233618598282
354,11,24,True,0.45490762249278555,3,3,0,0.632455532033676,0.39252079420102726,0.029102054563290472,0.06238682829175829,0,0.0,0.0,0,-0.00038036124451059717,-0.009142987430095673,0.008762626185585076
355,11,25,True,0.4716663651410644,3,3,0,1.0,0.40767430450361397,0.02936227260341112,0.06399206063745044,0,0.0,0.0,0,0.01578273650205404,0.024734266102313995,0.008951529600259956
356,11,26,True,0.4886024519491065,1,1,0,1.0,0.4207760592662973,0.029683155571779446,0.06782639268280921,0,0.0,0.0,0,0.0319004761665057,0.07914131134748459,0.047240835180978887
357,11,27,True,0.46685549285038663,1,1,0,0.9486832980505139,0.4481655980240818,0.02998746653566061,0.018689894826304843,0,0.0,0.0,0,-0.23272409076946102,0.12319234758615494,0.3559164383556159
358,11,28,True,0.4003645287554899,1,1,0,0.9486832980505139,0.37257402698044323,0.058069655547287186,0.02779050177504666,0,0.0,0.0,0,-0.8046283574895476,0.21690824627876282,1.0215366037683105
360,12,0,False,-50.0,0,0,0,,-0.8740591056335155,0.004545487119924429,-49.12594089436649,0,0.0,0.0,0,-0.9999783796626871,-1.403501272201538,0.403522892538851
361,12,1,False,-50.0,0,3,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9999473509845616,-1.287487506866455,0.2875401558818935
362,12,2,False,-50.0,0,2,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9999479904476972,-1.0704597234725952,0.070511733024898
363,12,3,False,-50.0,0,1,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999404800579755,-1.3508094549179077,0.3508689748599322
364,12,4,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999406991809122,-1.397939920425415,0.3979992212445028
365,12,5,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9986244916783853,-1.1232693195343018,0.12464482785591646
366,12,6,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9982693961382116,-0.8025979399681091,0.1956714561701025
367,12,7,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9982209401624218,-0.7633963823318481,0.23482455783057365
368,12,8,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9981963015654413,-1.0945842266082764,0.09638792504283511
369,12,9,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9981700759844339,-0.7011576294898987,0.2970124464945352
370,12,10,True,-0.4974986202968727,3,3,0,0.7745966692414834,-0.8660203251420379,0.0,0.36852170484516517,0,0.0,0.0,0,-0.99814670424257,-0.6805725693702698,0.31757413487230024
371,12,11,True,-0.49242284924304164,0,0,0,0.632455532033676,-0.8660203251420379,0.0,0.3735974758989962,0,0.0,0.0,0,-0.9981233056707859,-0.6899515390396118,0.30817176663117407
372,12,12,True,-0.4636397237591588,3,2,1,0.2581988897471611,-0.8660203251420379,0.0,0.40238060138287907,1,0.40238060138287907,0.4223940738710904,1,-0.988593843950208,-0.5551037192344666,0.43349012471574144
373,12,13,True,-0.45702200568433904,1,2,1,0.7378647873726218,-0.8660203251420379,0.0,0.4089983194576988,1,0.4089983194576988,0.42934094180594307,1,-0.9882224551612043,-0.9597476124763489,0.02847484268485545
374,12,14,True,-0.4394687037539477,3,2,1,0.2581988897471611,-0.8568444551432287,0.009175869998809077,0.417375751389281,1,0.417375751389281,0.43813504765994693,1,-0.9768913229295167,-0.4392283856868744,0.5376629372426424
375,12,15,True,-0.4338067719269558,3,3,0,0.7745966692414834,-0.8568444551432287,0.009175869998809077,0.4230376832162729,0,0.0,0.0,0,-0.9762712633368722,-0.6940832734107971,0.2821879899260751
376,12,16,True,-0.4261908063886284,3,3,0,0.9486832980505139,-0.8568444551432287,0.009175869998809077,0.4306536487546003,0,0.0,0.0,0,-0.9759179500880126,-0.5659621357917786,0.40995581429623407
377,12,17,True,-0.4203947543862294,0,0,0,0.7745966692414834,-0.8568444551432287,0.009175869998809077,0.4364497007569993,0,0.0,0.0,0,-0.9772357792823096,-0.38950115442276,0.5877346248595496
378,12,18,True,-0.3995737034638141,3,3,0,0.632455532033676,-0.8568444551432287,0.009175869998809077,0.4572707516794146,0,0.0,0.0,0,-0.9763822061111895,-0.24307933449745178,0.7333028716137378
379,12,19,True,-0.3935087918359118,3,2,1,-0.10540925533894598,-0.8568444551432287,0.009175869998809077,0.4633356633073169,1,0.4633356633073169,0.48638089838708803,1,-0.9761138023771272,-0.36845478415489197,0.6076590182222352
380,12,20,True,-0.37508665204199154,3,3,0,0.7745966692414834,-0.8568444551432287,0.009175869998809077,0.48175780310123717,0,0.0,0.0,0,-0.9769346616193869,-0.1627548336982727,0.8141798279211142
381,12,21,True,-0.36793697052461466,1,3,1,0.21081851067789195,-0.8568444551432287,0.009175869998809077,0.48890748461861405,1,0.48890748461861405,0.5132246024395716,1,-0.9767005280854095,-0.26807308197021484,0.7086274461151947
382,12,22,True,-0.3747154430064907,2,1,1,-0.39999999999999997,-0.8568444551432287,0.009175869998809077,0.48212901213673803,1,0.48212901213673803,0.506108984548444,1,-0.9816444519570816,-0.32989558577537537,0.6517488661817062
383,12,23,True,0.4215912155019459,3,3,0,0.632455532033676,0.3380320870546518,0.03947460244503317,0.08355912844729407,0,0.0,0.0,0,-0.0282124165532359,-0.1804039478302002,0.1521915312769643
384,12,24,True,0.43862860024024375,0,0,0,0.7999999999999999,0.3791801283946099,0.028845081434724015,0.05944847184563384,0,0.0,0.0,0,-0.013195776107042125,-0.11241257935762405,0.09921680325058194
385,12,25,True,0.45524952549096503,0,0,0,0.39999999999999997,0.3919378807187824,0.02907841589954759,0.06331164477218265,0,0.0,0.0,0,0.0013513842617228495,-0.12401048094034195,0.1253618652020648
386,12,26,True,0.5054951266227093,1,3,1,0.21081851067789195,0.4484674857389633,0.029998471554253774,0.05702764088374607,1,0.05702764088374607,0.05986406271415245,0,0.04418655049825028,0.12405527383089066,0.07986872333264038
387,12,27,True,0.48984423789378284,2,3,1,0.7999999999999999,0.4332626365859133,0.04214853249380957,0.056581601307869545,1,0.056581601307869545,0.05939583817023875,0,0.04431424441115606,0.12485256046056747,0.08053831604941142
388,12,28,True,0.5062635483103841,3,3,0,0.7999999999999999,0.4728081282895957,0.030579434693222506,0.03345542002078844,0,0.0,0.0,0,0.0634226348640124,0.18711283802986145,0.12369020316584906
389,12,29,True,0.526319874112362,3,1,1,0.19999999999999998,0.49978159499930946,0.028370322589114996,0.026538279113052565,1,0.026538279113052565,0.027858231210862987,0,0.09965529718702962,0.23558899760246277,0.13593370041543315
390,13,0,False,-50.0,0,3,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9999365450426412,-1.4064840078353882,0.406547462792747
391,13,1,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999352340382173,-1.3551056385040283,0.35517040446581105
392,13,2,False,-50.0,0,2,1,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9999335797139066,-1.439766526222229,0.4398329465083224
393,13,3,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999390301127159,-0.9873227477073669,0.012616282405348955
394,13,4,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.999923772715144,-1.3318254947662354,0.33190172205109136
395,13,5,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9992657253952804,-1.2009029388427734,0.20163721344749308
396,13,6,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9992733109848989,-1.4008821249008179,0.40160881391591896
397,13,7,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9982801385415246,-1.253577709197998,0.2552975706564734
398,13,8,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9982192016691288,-1.123095989227295,0.12487678755816611
399,13,9,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9994835373969034,-0.7582518458366394,0.24123169156026403
400,13,10,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9994779558552792,-0.7074050307273865,0.29207292512789274
401,13,11,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9994710607777164,-1.0262303352355957,0.02675927445787929
402,13,12,False,-50.0,0,2,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9994636700057581,-1.0923689603805542,0.09290529037479611
403,13,13,True,-0.4506232756463044,3,3,0,0.9486832980505139,-0.8568444551432287,0.009175869998809077,0.4062211794969243,0,0.0,0.0,0,-0.9864029530319505,-0.8111088871955872,0.1752940658363633
404,13,14,True,-0.4450740162626696,3,3,0,0.7745966692414834,-0.8568444551432287,0.009175869998809077,0.4117704388805591,0,0.0,0.0,0,-0.9778587868170233,-0.5289499163627625,0.44890887045426087
405,13,15,True,-0.4394687037539477,0,0,0,0.7745966692414834,-0.8568444551432287,0.009175869998809077,0.417375751389281,0,0.0,0.0,0,-0.9765810875368707,-0.5225113034248352,0.45406978411203547
406,13,16,True,-0.46533355155692363,3,3,0,0.9486832980505139,-0.8568444551432287,0.009175869998809077,0.3915109035863051,0,0.0,0.0,0,-0.9722022281389215,-0.5917535424232483,0.38044868571567325
407,13,17,True,-0.4599328809700984,3,3,0,0.7745966692414834,-0.8568444551432287,0.009175869998809077,0.39691157417313033,0,0.0,0.0,0,-0.9736118652468974,-0.3390859067440033,0.6345259585028941
408,13,18,True,-0.45447765815512337,3,3,0,0.7745966692414834,-0.8568444551432287,0.009175869998809077,0.40236679698810535,0,0.0,0.0,0,-0.973485666680588,-0.2805067300796509,0.6929789366009371
409,13,19,True,-0.44896733207939105,3,2,1,0.2581988897471611,-0.8568444551432287,0.009175869998809077,0.40787712306383767,1,0.40787712306383767,0.42816397971884196,1,-0.9731430973194167,-0.19926562905311584,0.7738774682663009
410,13,20,True,-0.4489421671909721,3,3,0,0.9486832980505139,-0.8414017643572071,0.02301626934213171,0.3924595971662351,0,0.0,0.0,0,-0.9727512636016425,-0.3485254943370819,0.6242257692645606
411,13,21,True,-0.3778907658271907,0,0,0,0.9486832980505139,-0.8568444551432287,0.009175869998809077,0.478953689316038,0,0.0,0.0,0,-0.9767398344677564,-0.20229479670524597,0.7744450377625104
412,13,22,True,-0.38144750521650195,0,0,0,0.632455532033676,-0.8568444551432287,0.009175869998809077,0.47539694992672676,0,0.0,0.0,0,-0.9818429659265034,-0.3559548258781433,0.6258881400483601
413,13,23,True,0.40980045303940904,3,3,0,0.7745966692414834,0.35241871174739536,0.02555993916972127,0.05738174129201368,0,0.0,0.0,0,-0.03563520917046067,-0.19269457459449768,0.157059365424037
414,13,24,True,0.4249978464425576,3,3,0,0.9486832980505139,0.3670057188542019,0.028529584287643246,0.0579921275883557,0,0.0,0.0,0,-0.025136681328013347,-0.12289262562990189,0.09775594430188854
415,13,25,True,0.43939176385761636,0,0,0,0.9486832980505139,0.37947304974247165,0.028861233102315684,0.05991871411514471,0,0.0,0.0,0,-0.011427278433522935,-0.12942469120025635,0.11799741276673341
416,13,26,True,0.5232780171878458,3,3,0,0.632455532033676,0.47602544844350214,0.0357018564736975,0.04725256874434369,0,0.0,0.0,0,0.1000083502903431,0.09762532263994217,0.0023830276504009373
417,13,27,True,0.5410816617193931,1,1,0,0.7999999999999999,0.4847963844376509,0.03748701192982678,0.05628527728174221,0,0.0,0.0,0,0.12792235020747736,0.14184784889221191,0.013925498684734555
418,13,28,True,0.5589291436423935,1,1,0,0.9486832980505139,0.5532562486441005,0.00678199284935775,0.005672894998293043,0,0.0,0.0,0,0.16719171030059055,0.2518819272518158,0.08469021695122525
419,13,29,True,0.5417372463523683,2,2,0,0.19999999999999998,0.5360822707117041,0.0062563446004866175,0.005654975640664195,0,0.0,0.0,0,0.1424785067481656,0.21173551678657532,0.06925701003840973
420,14,0,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9999323979596724,-1.4813517332077026,0.48141933524803027
421,14,1,False,-50.0,0,0,0,,-0.868699918639197,0.002679593497159234,-49.131300081360806,0,0.0,0.0,0,-0.9999350256353122,-1.1081852912902832,0.10825026565497098
422,14,2,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9998982157142252,-1.4994149208068848,0.49951670509265955
423,14,3,False,-50.0,0,0,0,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9988453112504833,-1.669084072113037,0.6702387608625539
424,14,4,False,-50.0,0,3,1,,-0.8660203251420379,0.0,-49.13397967485796,0,0.0,0.0,0,-0.9993037478864756,-0.9589829444885254,0.04032080339795019
