state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,total_samples,log_coverage,p_beta_star,p_theta_star,delta_p_star,prior_error,C
278,9,8,True,2,-0.7933533795746529,1,0,1,0.7378647873726218,-0.862430109922844,0.0035902152191936,0.069076730348191,1,0.069076730348191,0.0793616039082833,1,-0.9995467460498714,-0.873389720916748,0.1261570251331233,34,3.5553480614894135,0.09835845232009888,0.008133657276630402,-0.09022479504346848,0.9016415476799011,-0.10006725541389969
279,9,9,True,2,-0.8978470755339443,3,3,0,0.948683298050514,-0.8660203251420378,1.2490984923352586e-17,-0.0318267503919065,0,0.0,0.0,0,-0.9992844047077232,-0.8604894876480103,0.1387949170597128,90,4.51085950651685,0.4142208397388458,0.5209394097328186,0.10671856999397278,0.5857791602611542,0.18218225780923158
280,9,10,True,2,-0.8959558143447689,0,0,0,0.632455532033676,-0.8660203251420378,1.2490984923352586e-17,-0.0299354892027311,0,0.0,0.0,0,-0.9993397916541767,-0.6091629862785339,0.3901768053756429,71,4.276666119016055,0.5401620864868164,0.3635298013687134,-0.17663228511810303,0.4598379135131836,-0.3841185772800332
281,9,11,True,2,-0.6361658730520539,0,0,0,0.632455532033676,-0.8660203251420378,1.2490984923352586e-17,0.2298544520899839,0,0.0,0.0,0,-0.9994876373041508,-0.7399373650550842,0.2595502722490667,1244,7.126890808898808,0.9589125514030457,0.9985125660896301,0.03960001468658447,0.041087448596954346,0.9637983383937807
282,9,12,True,2,-0.6231923974986621,3,2,1,-0.2108185106778919,-0.8660203251420378,1.2490984923352586e-17,0.2428279276433756,1,0.2428279276433756,0.2789827155159716,1,-0.9997829214239292,-0.4459379017353058,0.5538450196886235,477,6.169610732491456,0.9987150430679321,0.37421464920043945,-0.6245003938674927,0.001284956932067871,
283,9,13,True,4,-0.6189645694303081,0,0,0,1.0,-0.8660203251420378,1.2490984923352586e-17,0.2470557557117296,0,0.0,0.0,0,-0.9997823461917732,-0.5830320715904236,0.4167502746013497,523,6.261491684321042,0.9321531057357788,0.997261643409729,0.0651085376739502,0.06784689426422119,0.9596391755294382
285,9,15,True,2,-0.5994717211303493,0,0,0,0.948683298050514,-0.8660203251420378,1.2490984923352586e-17,0.2665486040116884,0,0.0,0.0,0,-0.9997748141297236,-0.5493037104606628,0.4504711036690607,57,4.060443010546419,0.9668672680854797,0.9859681129455566,0.019100844860076904,0.033132731914520264,0.5764947155385653
286,9,16,True,3,-0.5753815882585376,1,0,1,-0.6000000000000001,-0.8660203251420378,1.2490984923352586e-17,0.2906387368835001,1,0.2906387368835001,0.3339121032609232,1,-0.999718963776964,-0.4697324335575104,0.5299865302194537,1570,7.359467638255621,0.03414580225944519,0.021743174642324448,-0.012402627617120743,0.9658541977405548,-0.012841097182301944
290,9,20,True,2,0.3468402145238471,3,3,0,0.632455532033676,0.3038780132399214,0.023885505918458,0.0429622012839257,0,0.0,0.0,0,-0.2777466379516705,-0.1129105165600776,0.1648361213915928,213,5.365976015021851,0.9919379353523254,0.966432511806488,-0.025505423545837402,0.00806206464767456,
291,9,21,True,2,0.3628955690947327,3,3,0,0.632455532033676,0.2814314522668558,0.0333064143737759,0.0814641168278768,0,0.0,0.0,0,-0.2696716218454681,-0.1123178377747535,0.1573537840707145,365,5.902633333401366,0.7344340085983276,0.9499778151512146,0.21554380655288696,0.26556599140167236,0.8116393421282391
292,9,22,True,3,0.3895305894762365,3,3,0,1.0,0.3332985734875676,0.0233150422588312,0.0562320159886689,0,0.0,0.0,0,-0.0514292453377652,-0.0370349362492561,0.0143943090885091,3431,8.140898460607852,0.9970411658287048,0.9981326460838318,0.0010914802551269531,0.002958834171295166,
293,9,23,True,3,0.4058514739371969,3,3,0,1.0,0.3276150337417016,0.0289140255508706,0.0782364401954952,0,0.0,0.0,0,-0.034533325721219,0.0097314938902854,0.0442648196115045,3365,8.121480374750751,0.9970393180847168,0.9940778017044067,-0.0029615163803100586,0.002960681915283203,
294,9,24,True,3,0.4220540327239455,1,1,0,0.3999999999999999,0.3585881987132603,0.0248878379377076,0.0634658340106852,0,0.0,0.0,0,-0.0232046573342824,0.0006783828139305,0.0238830401482129,3402,8.132412674500905,0.9972503781318665,0.9986422657966614,0.0013918876647949219,0.002749621868133545,
306,10,6,True,1,-3.180403403908083,0,0,0,0.7745966692414834,-0.5990618442045037,0.0276193885609168,-2.58134155970358,0,0.0,0.0,0,-0.999674919448488,-1.0160068273544312,0.016331907905943,4,1.6094379124341003,0.9700572490692139,0.9901044964790344,0.020047247409820557,0.029942750930786133,0.6695192254098687
307,10,7,True,1,-0.7886902623919817,3,2,1,0.2581988897471611,-0.7314608705622526,0.0221417107976062,-0.057229391829729,0,0.0,0.0,0,-0.9995728419370704,-0.7190445065498352,0.2805283353872352,22,3.1354942159291497,0.9985424280166626,0.29653817415237427,-0.7020042538642883,0.0014575719833374023,
308,10,8,True,2,-0.7910348279114329,2,3,1,-0.1054092553389459,-0.818336916221386,0.0128864445832861,0.0273020883099531,1,0.0273020883099531,0.0313671117234664,1,-0.9995628046319596,-0.7426890730857849,0.2568737315461746,27,3.332204510175204,0.4377269744873047,0.1820308268070221,-0.2556961476802826,0.5622730255126953,-0.45475442725912757
309,10,9,True,2,-0.9265498306672938,0,0,0,0.632455532033676,-0.8660203251420378,1.2490984923352586e-17,-0.060529505525256,0,0.0,0.0,0,-0.9992312772859612,-0.8995814323425293,0.0996498449434319,59,4.0943445622221,0.9680286645889282,0.9952983260154724,0.02726966142654419,0.03197133541107178,0.8529409571393949
310,10,10,True,2,-0.6615120252271208,3,1,1,0.7378647873726218,-0.863839522282916,0.0021808028591215,0.2023274970557952,1,0.2023274970557952,0.2324521528474006,1,-0.998117751307553,-0.8789497017860413,0.1191680495215117,46,3.8501476017100584,0.46224212646484375,0.4859754741191864,0.02373334765434265,0.5377578735351562,0.04413389151947223
311,10,11,True,2,-0.6568069295777239,3,2,1,0.1054092553389459,-0.8660203251420378,1.2490984923352586e-17,0.2092133955643138,1,0.2092133955643138,0.2403632966903576,1,-0.998074014149628,-0.6989006400108337,0.2991733741387942,1694,7.43543801981455,0.5614244937896729,0.34013840556144714,-0.2212860882282257,0.43857550621032715,-0.5045564220864258
312,10,12,True,3,-0.653336016816838,1,2,1,0.3999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.2126843083251998,1,0.2126843083251998,0.2443509956208246,1,-0.9979509605115404,-0.8704609274864197,0.1274900330251208,1417,7.257002707092073,0.31091272830963135,0.13095907866954803,-0.1799536496400833,0.6890872716903687,-0.2611478357431377
313,10,13,True,2,-1.0400979463197442,1,3,1,0.7378647873726218,-0.8660203251420378,1.2490984923352586e-17,-0.1740776211777064,0,0.0,0.0,0,-0.9995003995571754,-0.6145780086517334,0.384922390905442,74,4.31748811353631,0.5954358577728271,0.3844868838787079,-0.21094897389411926,0.40456414222717285,-0.5214228150147477
314,10,14,True,1,-1.904376065557182,3,3,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,-1.0383557404151442,0,0.0,0.0,0,-0.999461571852426,-0.3757283091545105,0.6237332626979156,44,3.8066624897703196,0.9949175119400024,0.5730679035186768,-0.4218496084213257,0.005082488059997559,
315,10,15,True,4,-0.6377290022332887,0,0,0,0.3999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.2282913229087491,0,0.0,0.0,0,-0.9994503617130684,-0.5557803511619568,0.4436700105511115,77,4.356708826689592,0.5159145593643188,0.6270453333854675,0.11113077402114868,0.48408544063568115,0.22956851144958276
316,10,16,True,2,-0.5706174154993879,1,0,1,0.7378647873726218,-0.8660203251420378,1.2490984923352586e-17,0.2954029096426498,1,0.2954029096426498,0.3393856164042992,1,-0.998612718663987,-0.5264795422554016,0.4721331764085854,91,4.5217885770490405,0.025378528982400894,0.013186908327043056,-0.012191620655357838,0.9746214710175991,-0.012509082775109199
320,10,20,True,1,-0.062210009495751,3,2,1,0.2581988897471611,-0.7031716435546491,0.031221725525574,0.640961634058898,1,0.640961634058898,0.73639477529093,1,-0.8205459664186805,-0.1491748392581939,0.6713711271604865,51,3.9512437185814275,0.9572203159332275,0.4309726655483246,-0.526247650384903,0.04277968406677246,-12.301344945968088
321,10,21,True,3,-0.051969332558773,3,1,1,-0.3999999999999999,-0.6168340981532315,0.0451717658738212,0.5648647655944585,1,0.5648647655944585,0.6489678009206277,1,-0.8185012312042956,-0.2058741748332977,0.6126270563709979,1261,7.140453043101158,0.003455318044871092,0.00040803925367072225,-0.0030472787912003696,0.9965446819551289,-0.0030578446168834992
322,10,22,True,2,0.406738045196827,3,3,0,0.948683298050514,0.328316670938214,0.0289349429168112,0.078421374258613,0,0.0,0.0,0,-0.0473494056746385,-0.1743396520614624,0.1269902463868238,4,1.6094379124341003,0.5072113275527954,0.6393498182296753,0.13213849067687988,0.4927886724472046,0.2681443346103632
323,10,23,True,2,0.4224985043049225,3,3,0,0.948683298050514,0.3596487351120582,0.0249137103699814,0.0628497691928643,0,0.0,0.0,0,-0.0246033141259598,-0.0171429440379142,0.0074603700880455,110,4.709530201312334,0.9566087126731873,0.9849064946174622,0.028297781944274902,0.043391287326812744,0.6521535471197896
324,10,24,True,3,0.4384581618599043,1,1,0,0.3999999999999999,0.376080269938831,0.0252411148888294,0.0623778919210733,0,0.0,0.0,0,-0.0118871470951946,-0.0432298108935356,0.0313426637983409,3473,8.153061946801051,0.9963812232017517,0.9991078972816467,0.0027266740798950195,0.003618776798248291,
339,11,9,True,1,-1.9588749346749004,3,3,0,0.7745966692414834,-0.863839522282916,0.0021808028591215,-1.0950354123919843,0,0.0,0.0,0,-0.9981680436203978,-0.6294940114021301,0.3686740322182676,3,1.3862943611198906,0.9946387410163879,0.5575830340385437,-0.43705570697784424,0.0053612589836120605,
340,11,10,True,1,-0.6988377525330367,3,3,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,0.167182572609001,0,0.0,0.0,0,-0.99811833587027,-0.5924639105796814,0.4056544252905886,48,3.8918202981106265,0.9944570064544678,0.6294920444488525,-0.36496496200561523,0.0055429935455322266,
341,11,11,True,2,-0.662502802137786,0,0,0,0.948683298050514,-0.8660203251420378,1.2490984923352586e-17,0.2035175230042517,0,0.0,0.0,0,-0.9980961906547416,-0.825002908706665,0.1730932819480765,801,6.687108607866515,0.9970952272415161,0.9992313385009766,0.0021361112594604492,0.0029047727584838867,
342,11,12,True,3,-0.6494566340575963,1,0,1,0.3999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.2165636910844414,1,0.2165636910844414,0.2488079818793761,1,-0.9976328859339147,-0.83002108335495,0.1676118025789648,476,6.1675164908883415,0.010925875045359135,0.0008094818331301212,-0.010116393212229013,0.9890741249546409,-0.010228144642539258
343,11,13,True,2,-1.0285589327115852,2,0,1,0.2108185106778919,-0.8660203251420378,1.2490984923352586e-17,-0.1625386075695474,0,0.0,0.0,0,-0.9995058023075746,-0.649257481098175,0.3502483212093995,48,3.8918202981106265,0.0016253578942269087,0.000910720438696444,-0.0007146374555304646,0.9983746421057731,-0.0007158008881547216
344,11,14,True,1,-0.587375325249812,1,3,1,0.2581988897471611,-0.8660203251420378,1.2490984923352586e-17,0.2786449998922258,1,0.2786449998922258,0.3201326119664779,1,-0.9904088708609816,-0.7063612937927246,0.2840475770682571,1,0.6931471805599453,0.38664570450782776,0.03221406415104866,-0.3544316403567791,0.6133542954921722,-0.5778579247943042
345,11,15,True,1,-0.6402292194570015,0,0,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,0.2257911056850362,0,0.0,0.0,0,-0.9989792996375848,-0.4452835619449615,0.5536957376926231,31,3.4657359027997265,0.9712854623794556,0.9967660903930664,0.02548062801361084,0.028714537620544434,0.8873772703684484
346,11,16,True,2,-0.5657997915622374,3,3,0,0.948683298050514,-0.8602854063927821,0.0057349187492556,0.2944856148305447,0,0.0,0.0,0,-0.9774834752475056,-0.4784790873527527,0.4990043878947529,9,2.302585092994046,0.6962833404541016,0.9899502992630005,0.2936669588088989,0.30371665954589844,0.9669109335259208
347,11,17,True,2,-0.560765084414814,3,3,0,0.948683298050514,-0.8602854063927821,0.0057349187492556,0.2995203219779681,0,0.0,0.0,0,-0.9770405979947632,-0.4982993900775909,0.4787412079171722,17,2.8903717578961645,0.8839673399925232,0.9996834993362427,0.11571615934371948,0.1160326600074768,0.9972723139869677
348,11,18,True,2,-0.5556998784341342,1,1,0,0.948683298050514,-0.8602854063927821,0.0057349187492556,0.3045855279586479,0,0.0,0.0,0,-0.9767135698042808,-0.505623459815979,0.4710901099883019,13,2.6390573296152584,0.8779962658882141,0.8315207958221436,-0.04647547006607056,0.12200373411178589,-0.3809348164990378
349,11,19,True,1,-1.804115949188852,3,3,0,0.7745966692414834,-0.8492105086722674,0.0124070428532797,-0.9549054405165842,0,0.0,0.0,0,-0.9773477878818032,-0.2738900780677795,0.7034577098140236,1,0.6931471805599453,0.790244996547699,0.9986228942871094,0.2083778977394104,0.20975500345230103,0.993434694332792
350,11,20,True,1,-0.5443174918815546,1,1,0,0.7745966692414834,-0.8472842327800695,0.014143273891165,0.3029667408985148,0,0.0,0.0,0,-0.9772147331481008,-0.3970171213150024,0.5801976118330983,1,0.6931471805599453,0.9226524829864502,0.8167030215263367,-0.10594946146011353,0.0773475170135498,-1.3697849077890012
351,11,21,True,3,-0.0735508633598509,0,0,0,0.1999999999999999,-0.5321033364777101,0.051055401094986,0.4585524731178592,0,0.0,0.0,0,-0.8320090054631716,-0.2794787287712097,0.5525302766919619,1228,7.113956109566034,0.948877215385437,0.6963467001914978,-0.2525305151939392,0.05112278461456299,-4.939686229885111
352,11,22,True,1,0.3919800663576302,3,3,0,0.7745966692414834,0.3340520534485028,0.0232559457551959,0.0579280129091273,0,0.0,0.0,0,-0.0501869652879691,-0.1495312452316284,0.0993442799436592,1,0.6931471805599453,0.9886177182197571,0.9319869875907898,-0.056630730628967285,0.01138228178024292,
353,11,23,True,1,0.4067816395897418,1,1,0,0.7745966692414834,0.34638088649208,0.0235397613796043,0.0604007530976618,0,0.0,0.0,0,-0.0397763988890141,-0.2661187350749969,0.2263423361859828,3,1.3862943611198906,0.9526005387306213,0.8054769039154053,-0.14712363481521606,0.04739946126937866,-3.1039094300901247
354,11,24,True,2,0.4550408376329863,3,3,0,0.632455532033676,0.3899872103285804,0.0254987536391949,0.0650536273044059,0,0.0,0.0,0,-0.0003803612445105,-0.0091429874300956,0.008762626185585,4022,8.299783171949787,0.8372064232826233,0.9991156458854675,0.16190922260284424,0.1627935767173767,0.9945676350850883
355,11,25,True,3,0.4718146839933306,3,3,0,1.0,0.3685786727365413,0.0356075930006336,0.1032360112567893,0,0.0,0.0,0,0.015782736502054,0.0247342661023139,0.0089515296002599,4056,8.308199063206446,0.8587987422943115,0.9976092576980591,0.13881051540374756,0.14120125770568848,0.9830685481079493
356,11,26,True,3,0.4887816245234259,1,1,0,1.0,0.4168731862345566,0.0259569750870154,0.0719084382888692,0,0.0,0.0,0,0.0319004761665057,0.0791413113474845,0.0472408351809788,3541,8.17244681834278,0.9716871380805969,0.9885127544403076,0.016825616359710693,0.028312861919403076,0.594274658902636
357,11,27,True,2,0.470839357418407,1,1,0,0.948683298050514,0.4582183251491932,0.018919110959768,0.0126210322692137,0,0.0,0.0,0,-0.232724090769461,0.1231923475861549,0.3559164383556159,92,4.532599493153256,0.6933948993682861,0.643739640712738,-0.049655258655548096,0.30660510063171387,-0.16195183496047807
358,11,28,True,2,0.4187240032187234,1,1,0,0.948683298050514,0.3795902440902167,0.0444116611943578,0.0391337591285066,0,0.0,0.0,0,-0.8046283574895476,0.2169082462787628,1.0215366037683105,105,4.663439094112067,0.15259608626365662,0.5001674890518188,0.34757140278816223,0.8474039137363434,0.4101602519814461
370,12,10,True,1,-1.987407762953117,3,3,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,-1.1213874378110793,0,0.0,0.0,0,-0.99814670424257,-0.6805725693702698,0.3175741348723002,2,1.0986122886681098,0.944878339767456,0.679742157459259,-0.265136182308197,0.055121660232543945,-4.810018079819375
371,12,11,True,2,-0.7005526386462504,0,0,0,0.632455532033676,-0.8660203251420378,1.2490984923352586e-17,0.1654676864957873,0,0.0,0.0,0,-0.998123305670786,-0.6899515390396118,0.308171766631174,19,2.995732273553991,0.8775926232337952,0.9055463075637817,0.027953684329986572,0.12240737676620483,0.22836601084408042
372,12,12,True,1,-0.6455238486666668,3,2,1,0.2581988897471611,-0.8660203251420378,1.2490984923352586e-17,0.2204964764753709,1,0.2204964764753709,0.2533263219177362,1,-0.988593843950208,-0.5551037192344666,0.4334901247157414,31,3.4657359027997265,0.9986991882324219,0.055049214512109756,-0.9436499737203121,0.001300811767578125,
373,12,13,True,2,-0.6415466739019504,1,2,1,0.7378647873726218,-0.8660203251420378,1.2490984923352586e-17,0.2244736512400873,1,0.2244736512400873,0.2578956604889227,1,-0.9882224551612044,-0.9597476124763488,0.0284748426848554,29,3.4011973816621555,0.2072306126356125,0.07621756941080093,-0.13101304322481155,0.7927693873643875,-0.16525996754285982
374,12,14,True,1,-0.5814409756690208,3,2,1,0.2581988897471611,-0.8602854063927821,0.0057349187492556,0.2788444307237613,1,0.2788444307237613,0.3203617361676328,1,-0.9768913229295167,-0.4392283856868744,0.5376629372426424,2,1.0986122886681098,0.9983062744140625,0.15111352503299713,-0.8471927493810654,0.0016937255859375,
375,12,15,True,1,-0.5767099187266977,3,3,0,0.7745966692414834,-0.8602854063927821,0.0057349187492556,0.2835754876660843,0,0.0,0.0,0,-0.9762712633368722,-0.6940832734107971,0.2821879899260751,7,2.0794415416798357,0.8934991955757141,0.9991728663444519,0.10567367076873779,0.10650080442428589,0.9922335454645685
376,12,16,True,2,-0.5718319044422355,3,3,0,0.948683298050514,-0.8602854063927821,0.0057349187492556,0.2884535019505465,0,0.0,0.0,0,-0.9759179500880126,-0.5659621357917786,0.409955814296234,9,2.302585092994046,0.6870520710945129,0.442660927772522,-0.24439114332199097,0.31294792890548706,-0.7809322917609056
377,12,17,True,1,-0.5656743458047998,0,0,0,0.7745966692414834,-0.8602854063927821,0.0057349187492556,0.2946110605879822,0,0.0,0.0,0,-0.9772357792823096,-0.38950115442276,0.5877346248595496,10,2.3978952727983707,0.983583390712738,0.9990900754928589,0.01550668478012085,0.016416609287261963,
378,12,18,True,2,-0.5507112187963119,3,3,0,0.632455532033676,-0.8602854063927821,0.0057349187492556,0.3095741875964701,0,0.0,0.0,0,-0.9763822061111896,-0.2430793344974517,0.7333028716137378,12,2.5649493574615367,0.9940558671951294,0.7866407036781311,-0.2074151635169983,0.0059441328048706055,
379,12,19,True,2,-0.5456701517608455,3,2,1,-0.1054092553389459,-0.8602854063927821,0.0057349187492556,0.3146152546319365,1,0.3146152546319365,0.3614584983357903,1,-0.9761138023771272,-0.3684547841548919,0.6076590182222352,13,2.6390573296152584,0.7174685597419739,0.18057309091091156,-0.5368954688310623,0.2825314402580261,-1.9003034435414847
380,12,20,True,1,-0.505292826962797,3,3,0,0.7745966692414834,-0.854323676680299,0.008219850589039,0.349030849717502,0,0.0,0.0,0,-0.9769346616193868,-0.1627548336982727,0.8141798279211142,16,2.833213344056216,0.9928172826766968,0.6837010979652405,-0.3091161847114563,0.007182717323303223,
381,12,21,True,2,-0.4977446195091523,3,3,0,0.632455532033676,-0.8602854063927821,0.0057349187492556,0.3625407868836297,0,0.0,0.0,0,-0.9767005280854096,-0.2680730819702148,0.7086274461151947,507,6.230481447578482,0.7285944819450378,0.4647170901298523,-0.26387739181518555,0.27140551805496216,-0.972262442216624
382,12,22,True,4,-0.5033134484046154,2,1,1,-0.316227766016838,-0.8602854063927821,0.0057349187492556,0.3569719579881666,1,0.3569719579881666,0.4101217152783655,1,-0.9816444519570816,-0.3298955857753753,0.6517488661817062,3616,8.193400231952097,0.05237285792827606,0.31660380959510803,0.26423095166683197,0.9476271420717239,0.27883430089303296
383,12,23,True,2,0.4225437529759194,3,3,0,0.632455532033676,0.3607183675019069,0.0249459984175432,0.0618253854740125,0,0.0,0.0,0,-0.0282124165532359,-0.1804039478302002,0.1521915312769643,76,4.343805421853684,0.8217537999153137,0.9991451501846313,0.17739135026931763,0.17824620008468628,0.9952041063710615
384,12,24,True,3,0.4388864860058509,0,0,0,0.7999999999999999,0.3759008373056814,0.0252364088927265,0.0629856487001694,0,0.0,0.0,0,-0.0131957761070421,-0.112412579357624,0.0992168032505819,735,6.601230118728877,0.9388488531112671,0.9991710186004639,0.06032216548919678,0.06115114688873291,0.9864437309566001
385,12,25,True,3,0.4554843303334161,0,0,0,0.3999999999999999,0.3892548884664166,0.0254741032939412,0.0662294418669994,0,0.0,0.0,0,0.0013513842617228,-0.1240104809403419,0.1253618652020648,797,6.682108597449809,0.8805645108222961,0.9885695576667786,0.10800504684448242,0.11943548917770386,0.9042960981537532
386,12,26,True,2,0.5054977020810061,1,3,1,0.2108185106778919,0.4584070049709942,0.0189246115456181,0.0470906971100119,1,0.0470906971100119,0.0541020577113574,1,0.0441865504982502,0.1240552738308906,0.0798687233326403,3366,8.121777419161074,0.18635191023349762,0.00034171220613643527,-0.18601019802736118,0.8136480897665024,-0.22861259107821624
387,12,27,True,3,0.4883094623494758,2,3,1,0.3999999999999999,0.4367717037387643,0.0322147699527161,0.0515377586107115,1,0.0515377586107115,0.0592112447211554,0,0.044314244411156,0.1248525604605674,0.0805383160494114,2826,7.946971357693591,0.008636047132313251,0.01138696726411581,0.002750920131802559,0.9913639528676867,0.0027748841622141497
388,12,28,True,3,0.4711518537187599,2,3,1,0.7999999999999999,0.4680191898163179,0.0267903481141821,0.003132663902442,1,0.003132663902442,0.0035990880076432,0,0.0634226348640124,0.1871128380298614,0.123690203165849,2729,7.912056888179006,0.009723053313791752,0.00899545755237341,-0.0007275957614183426,0.9902769466862082,-0.0007347396744447266
389,12,29,True,3,0.4831529742636272,1,1,0,0.7999999999999999,0.510009651830569,0.0178584232647285,-0.0268566775669418,0,0.0,0.0,0,0.0996552971870296,0.2355889976024627,0.1359337004154331,3227,8.07961802938984,0.9987181425094604,0.9999022483825684,0.0011841058731079102,0.0012818574905395508,
403,13,13,True,2,-0.6375248686325624,3,3,0,0.948683298050514,-0.8602854063927821,0.0057349187492556,0.2227605377602196,0,0.0,0.0,0,-0.9864029530319504,-0.8111088871955872,0.1752940658363633,8,2.1972245773362196,0.6170614957809448,0.9388750195503235,0.32181352376937866,0.3829385042190552,0.8403791215136968
404,13,14,True,1,-0.5873030948102543,3,3,0,0.7745966692414834,-0.8602854063927821,0.0057349187492556,0.2729823115825277,0,0.0,0.0,0,-0.9778587868170232,-0.5289499163627625,0.4489088704542608,5,1.791759469228055,0.9145100712776184,0.9472410082817078,0.032730937004089355,0.08548992872238159,0.38286307513928564
405,13,15,True,1,-0.5814390948657672,0,0,0,0.7745966692414834,-0.8602854063927821,0.0057349187492556,0.2788463115270149,0,0.0,0.0,0,-0.9765810875368708,-0.5225113034248352,0.4540697841120354,5,1.791759469228055,0.987265944480896,0.9983295798301697,0.011063635349273682,0.012734055519104004,
406,13,16,True,2,-0.6278184623166592,3,3,0,0.948683298050514,-0.8602854063927821,0.0057349187492556,0.2324669440761229,0,0.0,0.0,0,-0.9722022281389217,-0.5917535424232483,0.3804486857156732,4,1.6094379124341003,0.7549217343330383,0.9979332685470581,0.24301153421401978,0.24507826566696167,0.9915670553350888
407,13,17,True,1,-0.602150639486648,3,3,0,0.7745966692414834,-0.8602854063927821,0.0057349187492556,0.258134766906134,0,0.0,0.0,0,-0.9736118652468974,-0.3390859067440033,0.6345259585028941,3,1.3862943611198906,0.899162232875824,0.9946697354316711,0.09550750255584717,0.10083776712417603,0.9471401963733991
408,13,18,True,1,-0.5971123951908459,3,3,0,0.7745966692414834,-0.8602854063927821,0.0057349187492556,0.2631730112019361,0,0.0,0.0,0,-0.973485666680588,-0.2805067300796509,0.6929789366009371,3,1.3862943611198906,0.8907259702682495,0.9962888956069946,0.10556292533874512,0.10927402973175049,0.9660385509519919
409,13,19,True,1,-0.5925766893889183,3,2,1,0.2581988897471611,-0.8602854063927821,0.0057349187492556,0.2677087170038638,1,0.2677087170038638,0.3075680197160885,1,-0.9731430973194168,-0.1992656290531158,0.7738774682663009,10,2.3978952727983707,0.9868600964546204,0.39374932646751404,-0.5931107699871063,0.013139903545379639,
410,13,20,True,2,-0.5892727800117759,3,3,0,0.948683298050514,-0.8506337246515183,0.0143930367423647,0.2613609446397424,0,0.0,0.0,0,-0.9727512636016424,-0.3485254943370819,0.6242257692645606,23,3.1780538303479458,0.8873294591903687,0.999202311038971,0.1118728518486023,0.11267054080963135,0.9929201639106638
411,13,21,True,2,-0.5054120322150962,0,0,0,0.948683298050514,-0.854323676680299,0.008219850589039,0.3489116444652027,0,0.0,0.0,0,-0.9767398344677564,-0.2022947967052459,0.7744450377625104,155,5.049856007249537,0.9718567728996277,0.9997313618659973,0.02787458896636963,0.028143227100372314,0.9904546080289729
412,13,22,True,3,-0.5086786825561361,0,0,0,0.632455532033676,-0.8602854063927821,0.0057349187492556,0.3516067238366459,0,0.0,0.0,0,-0.9818429659265034,-0.3559548258781433,0.6258881400483601,3313,8.105911197986508,0.9988343119621277,0.4996572732925415,-0.4991770386695862,0.0011656880378723145,
413,13,23,True,1,0.4083898969721746,3,3,0,0.7745966692414834,0.3632878505121919,0.016252933384923,0.0451020464599827,0,0.0,0.0,0,-0.0356352091704606,-0.1926945745944976,0.157059365424037,23,3.1780538303479458,0.9835231900215149,0.9873954653739929,0.0038722753524780273,0.016476809978485107,
414,13,24,True,2,0.4233869933779939,3,3,0,0.948683298050514,0.3782921420620683,0.0180362868012593,0.0450948513159256,0,0.0,0.0,0,-0.0251366813280133,-0.1228926256299018,0.0977559443018885,32,3.4965075614664802,0.8808777928352356,0.969475269317627,0.08859747648239136,0.1191222071647644,0.7437528114287487
415,13,25,True,2,0.4393357218189702,0,0,0,0.948683298050514,0.3766010173728272,0.0252427835150522,0.0627347044461429,0,0.0,0.0,0,-0.0114272784335229,-0.1294246912002563,0.1179974127667334,150,5.017279836814924,0.9367597699165344,0.9995405673980713,0.06278079748153687,0.06324023008346558,0.9927351212776686
416,13,26,True,2,0.5228540863274876,3,3,0,0.632455532033676,0.4951829896190819,0.0225244053215448,0.0276710967084057,0,0.0,0.0,0,0.1000083502903431,0.0976253226399421,0.0023830276504009,925,6.8308742346461795,0.7719183564186096,0.9991081357002258,0.2271897792816162,0.22808164358139038,0.9960897146926428
417,13,27,True,4,0.5404101050941101,1,1,0,0.632455532033676,0.5045370361706445,0.0236515595770761,0.0358730689234656,0,0.0,0.0,0,0.1279223502074773,0.1418478488922119,0.0139254986847345,1216,7.104144092987527,0.955390214920044,0.9930809140205383,0.037690699100494385,0.044609785079956055,0.8448975719775316
418,13,28,True,2,0.5581026532325111,1,1,0,0.948683298050514,0.5566263640657947,0.0047969423961441,0.0014762891667163,0,0.0,0.0,0,0.1671917103005905,0.2518819272518158,0.0846902169512252,3230,8.080546965824498,0.7871381044387817,0.9976192116737366,0.21048110723495483,0.21286189556121826,0.9888153381328002
419,13,29,True,4,0.539758591068592,2,2,0,0.316227766016838,0.536775486164978,0.0046115827389072,0.0029831049036139,0,0.0,0.0,0,0.1424785067481656,0.2117355167865753,0.0692570100384097,3939,8.27893600229198,0.8138251900672913,0.9994640946388245,0.1856389045715332,0.18617480993270874,0.9971214937113714
