state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,n_pi_d_star_action,n_best_config_action,pair_min_samples,pi_d_star_action_cross,pi_d_star_V_cross,argmax_disagree_cross,rank_correlation_cross,value_gap_cross,is_disagreement_cross,severity_raw_cross,statistically_significant_cross,is_disagreement_strict,severity_raw_strict,severity_strict,total_samples,log_coverage,goal_distance,hazard_distance,local_connectivity,action_sample_gap,log_n_best_config_action,log_pair_min_samples,pi_beta_prob_gap
94,3,4,True,4,-0.0800392667127592,0,0,0,0.7999999999999999,-0.1491658412279216,0.0229667118672454,0.0691265745151623,0,0.0,0.0,0,-0.6063343237987391,-0.5613827109336853,0.0449516128650537,4689,4689,4689,0,-0.0852349477037916,0,0.7999999999999999,0.0639308935241299,0,0.0,0,0,0.0,0.0,4891,8.495356496807062,57,25,3,0.0,8.453187861440325,8.453187861440325,0.0
95,3,5,True,2,-0.0407855064700934,3,3,0,0.316227766016838,-0.0780315055675116,0.0160138416554066,0.0372459990974181,0,0.0,0.0,0,-0.5674864417813945,-0.5043124556541443,0.0631739861272502,4028,4028,4028,3,-0.0419227462082858,0,0.316227766016838,0.0361087593592257,0,0.0,0,0,0.0,0.0,4031,8.302017809751204,54,22,2,0.0,8.301273485191347,8.301273485191347,0.0
96,3,6,True,2,-0.0301138796480842,3,3,0,0.948683298050514,-0.0822648882037999,0.0191475520564239,0.0521510085557157,0,0.0,0.0,0,-0.5624079285130568,-0.5667696595191956,0.0043617310061387,2008,2008,2008,3,-0.0311654661136126,0,0.948683298050514,0.0510994220901873,0,0.0,0,0,0.0,0.0,3929,8.276394704863307,53,21,3,0.0,7.605392364814935,7.605392364814935,0.0
97,3,7,True,3,-0.0185717396093979,3,3,0,0.7999999999999999,-0.0560921345985136,0.0163226880264341,0.0375203949891157,0,0.0,0.0,0,-0.4947826804124337,-0.5076467990875244,0.0128641186750906,2173,2173,2173,3,-0.0197261385918773,0,0.7999999999999999,0.0363659960066363,0,0.0,0,0,0.0,0.0,2185,7.689828668736484,54,22,2,0.0,7.684324067681155,7.684324067681155,0.0
98,3,8,True,2,-0.0075678168642861,3,3,0,0.948683298050514,-0.0389154718277276,0.0132910150099259,0.0313476549634414,0,0.0,0.0,0,-0.4873227263032924,-0.5113561749458313,0.0240334486425389,3482,3482,3482,3,-0.0087123663067233,0,0.948683298050514,0.0302031055210042,0,0.0,0,0,0.0,0.0,6553,8.787830829258759,55,23,3,0.0,8.155649270366002,8.155649270366002,0.0
99,3,9,True,2,0.0039248652068965,3,3,0,0.316227766016838,-0.0627485589376034,0.0240140878833997,0.0666734241444999,0,0.0,0.0,0,-0.4667662653797523,-0.4543457329273224,0.0124205324524299,3584,3584,3584,3,0.0027076423204495,0,0.316227766016838,0.0654562012580529,0,0.0,0,0,0.0,0.0,3587,8.185350223178686,56,24,3,0.0,8.184513753033722,8.184513753033722,0.0
100,3,10,True,3,0.0155578517492,3,3,0,1.0,-0.0560867697429174,0.0247378165782515,0.0716446214921175,0,0.0,0.0,0,-0.4601939225143163,-0.4946437478065491,0.0344498252922327,3541,3541,3541,3,0.0142665571678404,0,1.0,0.0703533269107579,0,0.0,0,0,0.0,0.0,3560,8.177796683277778,57,25,2,0.0,8.17244681834278,8.17244681834278,0.0
101,3,11,True,2,0.0268645090349298,3,3,0,0.316227766016838,-0.0412539389106693,0.0251772320366968,0.0681184479455992,0,0.0,0.0,0,-0.4540806737136358,-0.4470531344413757,0.0070275392722601,3572,3572,3572,3,0.0256547621517737,0,0.316227766016838,0.0669087010624431,0,0.0,0,0,0.0,0.0,3577,8.182559264068665,58,26,3,0.0,8.181160858023409,8.181160858023409,0.0
102,3,12,True,3,0.0387618829738765,1,1,0,1.0,-0.0188163218174111,0.0222149802812567,0.0575782047912876,0,0.0,0.0,0,-0.4360337424282499,-0.4805168211460113,0.0444830787177614,3617,3617,3617,1,0.037544771717454,0,1.0,0.0563610935348651,0,0.0,0,0,0.0,0.0,3844,8.254528881939745,57,27,2,0.0,8.193676665955241,8.193676665955241,0.0
103,3,13,True,2,0.0740543779031296,3,3,0,0.948683298050514,0.0255274274870626,0.0190875653549391,0.0485269504160669,0,0.0,0.0,0,-0.4086464649065113,-0.3933848738670349,0.0152615910394763,3376,3376,3376,3,0.0728722088545196,0,0.948683298050514,0.047344781367457,0,0.0,0,0,0.0,0.0,8261,9.01942196795671,54,30,2,0.0,8.124743020385568,8.124743020385568,0.0
104,3,14,True,3,0.0860792923671301,3,3,0,1.0,0.0515093279690613,0.0141146729875387,0.0345699643980687,0,0.0,0.0,0,-0.3748873905723694,-0.367435872554779,0.0074515180175904,3558,3558,3558,3,0.0849097134899657,0,1.0,0.0334003855209043,0,0.0,0,0,0.0,0.0,3582,8.183955717304954,53,29,2,0.0,8.177234885510194,8.177234885510194,0.0
105,3,15,True,3,0.0984215744372217,3,3,0,1.0,0.0502064256083054,0.0195093403365813,0.0482151488289162,0,0.0,0.0,0,-0.3670621147491872,-0.3340957164764404,0.0329663982727468,3767,3767,3767,3,0.0970822773716222,0,1.0,0.0468758517633167,0,0.0,0,0,0.0,0.0,3803,8.24380842366528,52,28,2,0.0,8.234299635696253,8.234299635696253,0.0
106,3,16,True,3,0.1107333343610088,1,1,0,1.0,0.0628182896432267,0.0197075759043091,0.0479150447177821,0,0.0,0.0,0,-0.3598788045077449,-0.3196269571781158,0.040251847329629,11774,11774,11774,1,0.1093914160336885,0,1.0,0.0465731263904617,0,0.0,0,0,0.0,0.0,12018,9.39424400995279,51,27,2,0.0,9.373733918884618,9.373733918884618,0.0
107,3,17,True,1,-0.9999989913057308,0,0,0,0.7745966692414834,-0.5528176102597484,0.0420291223231915,-0.4471813810459822,0,0.0,0.0,0,-0.537315612441952,-0.2034194767475128,0.3338961356944392,1,1,1,0,-2.4213655420180498,0,0.7745966692414834,-1.8685479317583011,0,0.0,0,0,0.0,0.0,1,0.6931471805599453,46,16,2,0.0,0.6931471805599453,0.6931471805599453,0.0
110,3,20,True,3,-0.9999989913057302,3,0,1,-0.1999999999999999,-0.8660203251420378,1.2490984923352586e-17,-0.1339786661636924,0,0.0,0.0,0,-0.9999876016677344,-0.1774848401546478,0.8225027615130867,1,5,1,0,-2.4000531146886077,0,0.3999999999999999,-1.5340327895465695,0,0.0,0,0,0.0,0.0,13,2.6390573296152584,51,13,2,1.0986122886681096,1.791759469228055,0.6931471805599453,0.3382076770067215
123,4,3,True,4,-0.1002431482871545,0,0,0,0.3999999999999999,-0.1705424808166638,0.0239472934437979,0.0702993325295093,0,0.0,0.0,0,-0.7540346191209741,-0.7362136840820312,0.0178209350389428,385,385,385,0,-0.1056871060324903,0,0.316227766016838,0.0648553747841735,0,0.0,0,0,0.0,0.0,882,6.78332520060396,59,25,2,0.0,5.955837369464831,5.955837369464831,0.0
124,4,4,True,2,-0.3602392699033599,1,0,1,-0.1054092553389459,-0.1390020465012068,0.0188205886193257,-0.2212372234021531,0,0.0,0.0,0,-0.9678732519267323,-0.6506583094596863,0.317214942467046,43,0,0,1,-0.4959597353401627,1,-0.1054092553389459,-0.3569576888389559,0,0.0,0,0,0.0,0.0,515,6.246106765481563,58,24,3,-3.784189633918261,0.0,0.0,-0.09297816900652833
125,4,5,True,4,-0.3674245398774288,2,2,0,0.3999999999999999,-0.1592102116963171,0.0215547228097275,-0.2082143281811116,0,0.0,0.0,0,-0.978293413649758,-0.7434723973274231,0.2348210163223349,304,304,304,2,-0.5015791250163917,0,0.316227766016838,-0.3423689133200745,0,0.0,0,0,0.0,0.0,681,6.525029657843462,57,23,2,0.0,5.720311776607412,5.720311776607412,0.0
126,4,6,True,2,-0.0510221722660723,3,3,0,0.948683298050514,-0.095173540500651,0.0211454453255213,0.0441513682345787,0,0.0,0.0,0,-0.6242874043841083,-0.5648267865180969,0.0594606178660114,1528,1528,1528,3,-0.0522150078080338,0,0.948683298050514,0.0429585326926172,0,0.0,0,0,0.0,0.0,1995,7.59890045687141,52,20,3,0.0,7.332369205929062,7.332369205929062,0.0
127,4,7,True,3,-0.0296941699924258,3,3,0,0.7999999999999999,-0.0809061066532564,0.0191340596979214,0.0512119366608305,0,0.0,0.0,0,-0.5076747027140286,-0.5289687514305115,0.0212940487164828,3555,3555,3555,3,-0.030878150203525,0,0.7999999999999999,0.0500279564497313,0,0.0,0,0,0.0,0.0,3572,8.181160858023409,53,21,2,0.0,8.176391596633795,8.176391596633795,0.0
128,4,8,True,3,-0.0186163497198209,0,0,0,0.7999999999999999,-0.0563433153281851,0.0163117873688564,0.0377269656083642,0,0.0,0.0,0,-0.4989137488747882,-0.5260427594184875,0.0271290105436993,4576,4576,4576,0,-0.0197186571939029,0,0.7999999999999999,0.0366246581342822,0,0.0,0,0,0.0,0.0,6603,8.795430805040018,54,22,2,0.0,8.428799040653642,8.428799040653642,0.0
129,4,9,True,2,-0.524656697102266,1,3,1,0.7378647873726218,-0.8660203251420378,1.2490984923352586e-17,0.3413636280397717,1,0.3413636280397717,0.382418384820466,1,-0.9997106327914796,-0.5375686883926392,0.4621419443988404,10,5,5,1,-0.6495678374101318,1,0.7378647873726218,0.2164524877319059,1,0.2164524877319059,1,1,0.2164524877319059,0.2035750337293214,15,2.772588722239781,49,17,2,-0.6061358035703157,1.791759469228055,1.791759469228055,-0.20911911129951477
130,4,10,True,1,-0.5383695757127787,3,3,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,0.3276507494292591,0,0.0,0.0,0,-0.9997279038406024,-0.4301338791847229,0.5695940246558795,7,7,7,3,-0.6663644620401431,0,0.7745966692414834,0.1996558631018946,0,0.0,0,0,0.0,0.0,7,2.0794415416798357,50,18,2,0.0,2.0794415416798357,2.0794415416798357,0.0
131,4,11,True,1,-0.53363766240256,1,1,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,0.3323826627394777,0,0.0,0.0,0,-0.9997254103175832,-0.5342176556587219,0.4655077546588612,4,4,4,1,-0.6631751211861688,0,0.7745966692414834,0.2028452039558689,0,0.0,0,0,0.0,0.0,4,1.6094379124341003,51,19,2,0.0,1.6094379124341003,1.6094379124341003,0.0
132,4,12,True,4,0.0503480752159214,3,3,0,0.3999999999999999,0.0040453231771248,0.0186589791500595,0.0463027520387966,0,0.0,0.0,0,-0.4286176399928106,-0.4391800165176391,0.0105623765248284,8187,8187,8187,3,0.0491961235644887,0,0.632455532033676,0.0451508003873639,0,0.0,0,0,0.0,0.0,8206,9.012742727629712,56,28,2,0.0,9.01042494678118,9.01042494678118,0.0
133,4,13,True,3,0.0621420858564455,0,0,0,0.7999999999999999,0.0398951842116326,0.0044984375310115,0.0222469016448129,0,0.0,0.0,0,-0.4221664105763174,-0.4520541429519653,0.0298877323756479,8284,8284,8284,0,0.0609682580923172,0,0.7999999999999999,0.0210730738806845,0,0.0,0,0,0.0,0.0,12940,9.46815584482167,55,29,2,0.0,9.022201929860664,9.022201929860664,0.0
134,4,14,True,3,0.1486878185339229,1,1,0,1.0,0.1105547328784515,0.0147034015524264,0.0381330856554713,0,0.0,0.0,0,-0.2783178612016014,-0.4727890789508819,0.1944712177492805,129,129,129,1,0.1474939778904314,0,0.948683298050514,0.0369392450119799,0,0.0,0,0,0.0,0.0,150,5.017279836814924,48,24,1,0.0,4.867534450455582,4.867534450455582,0.0
135,4,15,True,2,0.1357936426648056,1,1,0,0.948683298050514,0.0987209115305001,0.0146535574157749,0.0370727311343054,0,0.0,0.0,0,-0.3327118315441032,-0.3378897309303283,0.0051778993862251,7495,7495,7495,1,0.1344255643210409,0,0.948683298050514,0.0357046527905407,0,0.0,0,0,0.0,0.0,13041,9.475930197953147,49,25,2,0.0,8.922124823918258,8.922124823918258,0.0
136,4,16,True,4,0.1231402404783336,2,2,0,0.3999999999999999,0.0905297732332134,0.0145610075041859,0.0326104672451201,0,0.0,0.0,0,-0.3525225627888036,-0.3342422246932983,0.0182803380955052,8935,8935,8935,2,0.1218386618346418,0,0.316227766016838,0.0313088886014283,0,0.0,0,0,0.0,0.0,17238,9.754929537894979,50,26,2,0.0,9.097843340749037,9.097843340749037,0.0
140,4,20,True,2,-0.9999989913057304,3,3,0,0.948683298050514,-0.8660203251420378,1.2490984923352586e-17,-0.1339786661636927,0,0.0,0.0,0,-0.9999946776215908,-0.2078115046024322,0.7921831730191586,7,7,7,3,-3.507780682830446,0,0.948683298050514,-2.6417603576884083,0,0.0,0,0,0.0,0.0,8,2.1972245773362196,50,14,3,0.0,2.0794415416798357,2.0794415416798357,0.0
141,4,21,True,2,-0.9999989913057304,1,1,0,0.8944271909999159,-0.8660203251420378,1.2490984923352586e-17,-0.1339786661636925,0,0.0,0.0,0,-1.0000005203976636,-0.071058802306652,0.9289417180910116,1,1,1,1,-2.308557796336445,0,0.948683298050514,-1.4425374711944077,0,0.0,0,0,0.0,0.0,7,2.0794415416798357,51,15,4,0.0,0.6931471805599453,0.6931471805599453,0.0
142,4,22,True,1,-0.9999989913057304,1,1,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,-0.1339786661636925,0,0.0,0.0,0,-1.0000006407509217,-0.2049866914749145,0.7950139492760071,6,6,6,1,-1.0358747796305592,0,0.7745966692414834,-0.1698544544885214,0,0.0,0,0,0.0,0.0,6,1.9459101490553132,52,16,2,0.0,1.9459101490553132,1.9459101490553132,0.0
143,4,23,True,2,-0.9999989913057304,1,1,0,0.948683298050514,-0.8660203251420378,1.2490984923352586e-17,-0.1339786661636927,0,0.0,0.0,0,-1.0000008833452654,-0.3037141859531402,0.6962866973921251,16,16,16,3,-0.9999996429992944,1,0.7378647873726218,-0.1339793178572565,0,0.0,0,0,0.0,0.0,17,2.8903717578961645,57,21,1,0.0,2.833213344056216,2.833213344056216,0.0
153,5,3,True,4,-0.1102193849639234,0,0,0,0.316227766016838,-0.1610336110360679,0.0188980318285591,0.0508142260721444,0,0.0,0.0,0,-0.8497460044380336,-0.7929185032844543,0.0568275011535792,280,280,280,0,-0.1156172401902914,0,0.316227766016838,0.0454163708457765,0,0.0,0,0,0.0,0.0,518,6.251903883165888,60,24,2,0.0,5.638354669333745,5.638354669333745,0.0
154,5,4,True,1,-0.3672959436809476,0,0,0,0.7745966692414834,-0.158795155459406,0.021551083101993,-0.2085007882215416,0,0.0,0.0,0,-0.9682281070533464,-0.7391508221626282,0.2290772848907183,53,53,53,0,-0.5014044046855408,0,0.7745966692414834,-0.3426092492261348,0,0.0,0,0,0.0,0.0,53,3.9889840465642745,59,25,1,0.0,3.9889840465642745,3.9889840465642745,0.0
155,5,5,True,4,-0.3804213304023358,0,0,0,0.316227766016838,-0.1656208544007359,0.02116684099635,-0.2148004760015999,0,0.0,0.0,0,-0.9891447100097384,-0.727896511554718,0.2612481984550203,174,174,174,0,-0.5081143713309468,0,0.316227766016838,-0.3424935169302109,0,0.0,0,0,0.0,0.0,359,5.886104031450156,56,22,2,0.0,5.1647859739235145,5.1647859739235145,0.0
156,5,6,True,1,-0.4450749762011162,3,3,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,0.4209453489409215,0,0.0,0.0,0,-0.9895264103428508,-0.5279939770698547,0.4615324332729961,509,509,509,3,-0.4797848496857712,0,0.7745966692414834,0.3862354754562665,0,0.0,0,0,0.0,0.0,509,6.234410725718371,51,19,2,0.0,6.234410725718371,6.234410725718371,0.0
157,5,7,True,3,-0.4506242262138574,2,3,1,0.3999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.4153960989281803,1,0.4153960989281803,0.4653545139681058,1,-0.999400069823854,-0.5279534459114075,0.4714466239124465,1,508,1,2,-0.4856600362366376,1,0.3999999999999999,0.3803602889054001,1,0.3803602889054001,1,1,0.3803602889054001,0.3577314331407312,510,6.236369590203704,50,18,2,5.539300835990577,6.2324480165505225,0.6931471805599453,0.9916547660250217
158,5,8,True,3,-0.4561179837264709,2,3,1,0.3999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.4099023414155668,1,0.4099023414155668,0.4592000390856084,1,-0.9996888000293078,-0.4941097497940063,0.5055790502353015,2,515,2,2,-0.4952278118713528,1,0.3999999999999999,0.3707925132706849,1,0.3707925132706849,1,1,0.3707925132706849,0.3487328752218027,518,6.251903883165888,49,17,2,5.147494476813453,6.246106765481563,1.0986122886681098,0.9912395621649921
159,5,9,True,2,-0.5169407784607711,3,2,1,0.1054092553389459,-0.8660203251420378,1.2490984923352586e-17,0.3490795466812666,1,0.3490795466812666,0.3910622733367399,1,-0.9996940731798248,-0.4193222522735595,0.5803718209062652,576,0,0,1,-0.6452871515597263,1,-0.1054092553389459,0.2207331735823114,1,0.2207331735823114,1,1,0.2207331735823114,0.2076010478237414,577,6.359573868672378,48,16,3,-6.3578422665081,0.0,0.0,-0.9967128943535499
160,5,10,True,3,-0.5132646785980919,1,1,0,0.7999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.3527556465439458,0,0.0,0.0,0,-0.99969045836536,-0.6155509352684021,0.3841395230969577,524,524,524,1,-0.6477474835048123,0,1.0,0.2182728416372255,0,0.0,0,0,0.0,0.0,590,6.3818160174060985,47,15,2,0.0,6.263398262591624,6.263398262591624,0.0
161,5,11,True,1,-0.5289269321780795,3,3,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,0.3370933929639582,0,0.0,0.0,0,-0.9997220495128332,-0.4175201058387756,0.5822019436740575,7,7,7,3,-0.6594107914663403,0,0.7745966692414834,0.2066095336756974,0,0.0,0,0,0.0,0.0,7,2.0794415416798357,50,18,2,0.0,2.0794415416798357,2.0794415416798357,0.0
162,5,12,True,3,-0.5233755665936747,1,3,1,0.3999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.342644758548363,1,0.342644758548363,0.3838535929668437,1,-0.9997188722649524,-0.4110027849674225,0.5887160872975298,1,101,1,3,-0.6555898149852109,0,0.7999999999999999,0.2104305101568269,0,0.0,0,0,0.0,0.0,103,4.6443908991413725,49,17,2,3.9318256327243253,4.624972813284271,0.6931471805599453,0.9897367672529072
163,5,13,True,3,-0.518561178835771,1,1,0,0.7999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.3474591463062667,0,0.0,0.0,0,-0.9997156666131902,-0.5111013650894165,0.4886143015237737,1559,1559,1559,1,-0.6517255824055849,0,0.7999999999999999,0.2142947427364528,0,0.0,0,0,0.0,0.0,1650,7.409136443920128,48,16,2,0.0,7.352441100243583,7.352441100243583,0.0
164,5,14,True,2,0.1612657597704479,1,1,0,0.948683298050514,0.108979180013295,0.0205597006887503,0.0522865797571528,0,0.0,0.0,0,-0.2694964646497816,-0.3313586115837097,0.061862146933928,3459,3459,3459,1,0.1600246246596417,0,0.948683298050514,0.0510454446463466,0,0.0,0,0,0.0,0.0,4963,8.509967146324497,47,23,3,0.0,8.14902386805177,8.14902386805177,0.0
165,5,15,True,3,0.1484372796910778,2,2,0,0.7999999999999999,0.1108725206105253,0.0147419354377296,0.0375647590805525,0,0.0,0.0,0,-0.3056773126681208,-0.3584635853767395,0.0527862727086186,4904,4904,4904,2,0.1471536904250527,0,0.7999999999999999,0.0362811698145274,0,0.0,0,0,0.0,0.0,9059,9.111624399037025,48,24,2,0.0,8.498010371999463,8.498010371999463,0.0
166,5,16,True,2,0.1883820810828754,1,1,0,0.948683298050514,0.1313118808295149,0.0210445402918713,0.0570702002533605,0,0.0,0.0,0,-0.2325803443518243,-0.3179313242435455,0.0853509798917212,49,49,49,1,0.1532093117003388,0,0.948683298050514,0.0218974308708239,0,0.0,0,0,0.0,0.0,96,4.574710978503383,45,19,2,0.0,3.912023005428146,3.912023005428146,0.0
167,5,17,True,1,0.2007984823935898,3,3,0,0.7745966692414834,0.1620190149055874,0.0155283674165836,0.0387794674880024,0,0.0,0.0,0,-0.2258991915716872,-0.1972196698188781,0.028679521752809,54,54,54,3,-1.10714842391018,0,0.7745966692414834,-1.2691674388157674,0,0.0,0,0,0.0,0.0,54,4.007333185232471,44,18,3,0.0,4.007333185232471,4.007333185232471,0.0
168,5,18,True,2,0.2141281643705717,1,1,0,0.948683298050514,0.1582987365266503,0.0214446931614868,0.0558294278439213,0,0.0,0.0,0,-0.2147357359382112,-0.2854751050472259,0.0707393691090147,179,179,179,1,0.1790462125219915,0,0.948683298050514,0.0207474759953411,0,0.0,0,0,0.0,0.0,182,5.209486152841421,43,19,2,0.0,5.19295685089021,5.19295685089021,0.0
169,5,19,True,3,0.285030694906508,3,3,0,1.0,0.2132542965677101,0.0272510935755269,0.0717763983387978,0,0.0,0.0,0,-0.1608748996635731,-0.1047389283776283,0.0561359712859447,3448,3448,3448,3,0.2843846954801078,0,1.0,0.0711303989123977,0,0.0,0,0,0.0,0.0,5316,8.57866451350434,38,15,2,0.0,8.145839612936841,8.145839612936841,0.0
170,5,20,True,3,0.2993130033425892,1,1,0,1.0,0.2104442534938696,0.031533625715033,0.0888687498487196,0,0.0,0.0,0,-0.1396759425768971,-0.1165637299418449,0.0231122126350522,3544,3544,3544,1,0.2987953537604317,0,1.0,0.0883511002665621,0,0.0,0,0,0.0,0.0,3631,8.197538739721184,37,14,2,0.0,8.173293438966228,8.173293438966228,0.0
171,5,21,True,1,-0.9999989913057304,3,3,0,0.7745966692414834,-0.8660203251420378,1.2490984923352586e-17,-0.1339786661636925,0,0.0,0.0,0,-1.0000007036772065,-0.267613798379898,0.7323869052973082,1,1,1,3,-1.0358747796305592,0,0.7745966692414834,-0.1698544544885214,0,0.0,0,0,0.0,0.0,1,0.6931471805599453,52,16,2,0.0,0.6931471805599453,0.6931471805599453,0.0
172,5,22,True,2,-0.9999989913057304,1,0,1,-0.2108185106778919,-0.8660203251420378,1.2490984923352586e-17,-0.1339786661636925,0,0.0,0.0,0,-1.000000758332976,-0.147135853767395,0.852864904565581,7,0,0,1,-1.001869700838095,1,-0.2108185106778919,-0.1358493756960572,0,0.0,0,0,0.0,0.0,9,2.302585092994046,53,17,3,-2.0794415416798357,0.0,0.0,-0.8456434514373541
173,5,23,True,3,-0.9999989913057304,1,0,1,-0.2108185106778919,-0.8660203251420378,1.2490984923352586e-17,-0.1339786661636925,0,0.0,0.0,0,-1.000001060738978,-0.2467373013496399,0.7532637593893381,10,13,10,0,-0.9999997398652348,0,0.3999999999999999,-0.1339794147231972,0,0.0,0,0,0.0,0.0,27,3.332204510175204,56,20,2,0.24116205681688774,2.6390573296152584,2.3978952727983707,0.25733014941215515
183,6,3,True,2,-0.1370191537767319,0,3,1,0.2108185106778919,-0.545974402150671,0.0269615465251813,0.408955248373939,1,0.408955248373939,0.4581390420680474,1,-0.9740815851491638,-0.7019159197807312,0.2721656653684325,3,1395,3,0,-0.1257058364336885,1,0.2108185106778919,0.4202685657169823,1,0.4202685657169823,1,1,0.408955248373939,0.3846251865888618,1398,7.243512974665482,59,23,2,5.855071922202427,7.241366283322318,1.3862943611198906,0.9977775432635099
184,6,4,True,4,-0.1644677573508838,2,2,0,0.1999999999999999,-0.5389348528918371,0.0293965574582816,0.3744670955409532,0,0.0,0.0,0,-0.9772330627656116,-0.8990042209625244,0.078228841803087,1232,1232,1232,2,-0.1457337303465226,0,0.316227766016838,0.3932011225453144,0,0.0,0,0,0.0,0.0,1496,7.311218384419629,58,22,2,0.0,7.117205503164344,7.117205503164344,0.0
185,6,5,True,2,-0.6215554536345284,1,0,1,-0.1054092553389459,-0.1974443296697753,0.0227382506915183,-0.424111123964753,0,0.0,0.0,0,-0.9994459766033912,-0.7233418822288513,0.2761040943745397,103,0,0,1,-0.5511768168250173,1,-0.1054092553389459,-0.3537324871552419,0,0.0,0,0,0.0,0.0,845,6.740519359606223,55,21,3,-4.6443908991413725,0.0,0.0,-0.1198166251560906
186,6,6,True,3,-0.6330197400373492,2,1,1,0.1999999999999999,-0.5499967020639188,0.0292550199104407,-0.0830230379734303,0,0.0,0.0,0,-0.9997574211519528,-0.7508584856987,0.2488989354532527,2,5818,2,2,-0.5562882960710582,1,0.3999999999999999,-0.0062915940071394,0,0.0,0,0,0.0,0.0,14933,9.611395771595648,54,20,3,7.57027141598856,8.66888370465667,1.0986122886681098,0.3940498240845045
187,6,7,True,4,-0.6370869928421473,2,2,0,0.3999999999999999,-0.5546006021006511,0.0287237346907915,-0.0824863907414962,0,0.0,0.0,0,-0.9997641883148788,-0.8018632531166077,0.197900935198271,8947,8947,8947,2,-0.561212214154622,0,0.316227766016838,-0.0066116120539708,0,0.0,0,0,0.0,0.0,14952,9.612667227583843,53,19,2,0.0,9.09918532261002,9.09918532261002,0.0
188,6,8,True,2,-0.5403555764835692,3,3,0,0.948683298050514,-0.8660203251420378,1.2490984923352586e-17,0.3256647486584685,0,0.0,0.0,0,-0.9995201281080272,-0.7103106379508972,0.28920949015713,42,42,42,1,-0.800157479712184,1,0.7378647873726218,0.0658628454298537,1,0.0658628454298537,1,0,0.0,0.0,114,4.74493212836325,52,20,2,0.0,3.7612001156935624,3.7612001156935624,0.0
189,6,9,True,3,-0.5354805603517543,1,2,1,0.3999999999999999,-0.8660203251420378,1.2490984923352586e-17,0.3305397647902834,1,0.3305397647902834,0.3702927687284532,1,-0.9994933262088976,-0.729401171207428,0.2700921550014695,47,30,30,2,-0.8024352146848642,0,0.7999999999999999,0.0635851104571735,0,0.0,0,0,0.0,0.0,81,4.406719247264253,51,19,2,-0.4372138064227449,3.4339872044851463,3.4339872044851463,-0.2629883289337158
190,6,10,True,2,-0.5077443090193484,1,1,0,0.632455532033676,-0.8660203251420378,1.2490984923352586e-17,0.3582760161226893,0,0.0,0.0,0,-0.9996861452352496,-0.5157756805419922,0.4839104646932572,497,497,497,1,-0.6439673776718234,0,0.632455532033676,0.2220529474702143,0,0.0,0,0,0.0,0.0,859,6.756932389247553,46,14,3,0.0,6.210600077024653,6.210600077024653,0.0
191,6,11,True,3,-0.5131171617000958,2,2,0,0.948683298050514,-0.8660203251420378,1.2490984923352586e-17,0.3529031634419419,0,0.0,0.0,0,-0.9996894601192648,-0.541607677936554,0.4580817821827108,378,378,378,2,-0.6478132606749225,0,0.948683298050514,0.2182070644671152,0,0.0,0,0,0.0,0.0,380,5.942799375126701,47,15,1,0.0,5.937536205082426,5.937536205082426,0.0
192,6,12,True,2,-0.5076738062467988,1,3,1,0.7378647873726218,-0.8660203251420378,1.2490984923352586e-17,0.3583465188952389,1,0.3583465188952389,0.4014437558824743,1,-0.9997033499531284,-0.5343406796455383,0.46536267030759,2265,1666,1666,1,-0.6438665410608423,1,0.7378647873726218,0.2221537840811954,1,0.2221537840811954,1,1,0.2221537840811954,0.2089371416393262,3931,8.276903481267057,46,14,2,-0.30699055883715776,7.418780882750794,7.418780882750794,-0.17012962698936462
193,6,13,True,3,-0.5131729819592863,2,2,0,1.0,-0.8660203251420378,1.2490984923352586e-17,0.3528473431827514,0,0.0,0.0,0,-0.9997121634344842,-0.4208984673023224,0.5788136961321618,1720,1720,1720,2,-0.6478179832802003,0,1.0,0.2182023418618374,0,0.0,0,0,0.0,0.0,3212,8.074960359115858,47,15,2,0.0,7.450660796211539,7.450660796211539,0.0
194,6,14,True,3,0.1745872881872928,3,3,0,0.1999999999999999,0.107236299265247,0.0250704552504941,0.0673509889220458,0,0.0,0.0,0,-0.2408984153579794,-0.3429866433143616,0.102088227956382,3531,3531,3531,3,0.1733786354447254,0,0.1999999999999999,0.0661423361794784,0,0.0,0,0,0.0,0.0,3539,8.17188200612782,46,22,2,0.0,8.16961956172385,8.16961956172385,0.0
