state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,n_pi_d_star_action,n_best_config_action,pair_min_samples,pi_d_star_action_cross,pi_d_star_V_cross,argmax_disagree_cross,rank_correlation_cross,value_gap_cross,is_disagreement_cross,severity_raw_cross,statistically_significant_cross,is_disagreement_strict,severity_raw_strict,severity_strict,total_samples,log_coverage,goal_distance,hazard_distance,local_connectivity,action_sample_gap,log_n_best_config_action,log_pair_min_samples,pi_beta_prob_gap
108,3,18,True,2,-1.175871553963893,1,1,0,0.632455532033676,-1.1690826738471372,0.0062424440886313,-0.0067888801167559,0,0.0,0.0,0,-1.4406441359108844,-1.4722014665603638,0.0315573306494794,763,763,763,1,-1.1750244932878022,0,0.632455532033676,-0.005941819440665,0,0.0,0,0,0.0,0.0,821,6.71174039505618,47,9,2,0.0,6.638567789166521,6.638567789166521,0.0
109,3,19,True,2,-1.195751638039091,2,2,0,0.948683298050514,-1.187454797536605,0.0051575603037173,-0.0082968405024856,0,0.0,0.0,0,-1.5150861205520303,-1.5297926664352417,0.0147065458832111,75,75,75,2,-1.1956021552230058,0,0.948683298050514,-0.0081473576864008,0,0.0,0,0,0.0,0.0,209,5.3471075307174685,48,10,2,0.0,4.330733340286331,4.330733340286331,0.0
110,3,20,True,2,-1.2848769278766528,1,2,1,0.2108185106778919,-1.7215019179603992,0.0810948336822405,0.4366249900837464,1,0.4366249900837464,0.149950584890912,1,-1.6298740603642978,-1.7244915962219238,0.094617535857626,1,2,1,1,-2.978986899803923,1,0.2108185106778919,-1.2574849818435236,0,0.0,0,0,0.0,0.0,3,1.3862943611198906,51,13,2,0.4054651081081645,1.0986122886681098,0.6931471805599453,0.20493489503860474
111,3,21,True,2,-1.535220968989078,1,1,0,0.948683298050514,-2.57629423584506,0.0203504901619004,1.0410732668559814,0,0.0,0.0,0,-2.0566071239498105,-1.853124499320984,0.2034826246288266,1,1,1,2,-13.451656734835996,1,0.7378647873726218,-10.875362498990937,0,0.0,0,0,0.0,0.0,3,1.3862943611198906,52,14,1,0.0,0.6931471805599453,0.6931471805599453,0.0
120,4,0,True,1,-2.999998943514409,0,0,0,0.7745966692414834,-2.598060975426111,2.037621039635e-16,-0.4019379680882986,0,0.0,0.0,0,-2.999968328273978,-2.992711305618286,0.007257022655692,3,3,3,0,-3.0003429204703065,0,0.7745966692414834,-0.4022819450441957,0,0.0,0,0,0.0,0.0,3,1.3862943611198906,62,24,2,0.0,1.3862943611198906,1.3862943611198906,0.0
121,4,1,True,2,-2.9999989435144085,1,3,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,-0.4019379680882977,0,0.0,0.0,0,-2.999856910294775,-2.9755728244781494,0.0242840858166255,217,2014,217,3,-2.999999032683733,0,0.948683298050514,-0.4019380572576221,0,0.0,0,0,0.0,0.0,2231,7.710653323501202,59,21,2,2.223879411591694,7.608374474380783,5.384495062789089,0.8098700791597366
122,4,2,True,4,-2.9999989435144085,1,3,1,0.2581988897471611,-2.598060975426111,2.037621039635e-16,-0.4019379680882977,0,0.0,0.0,0,-2.999854534507629,-2.9111945629119877,0.0886599715956415,13899,24,24,0,-2.999999026625304,1,0.1054092553389459,-0.4019380511991928,0,0.0,0,0,0.0,0.0,15563,9.652715834104445,58,20,2,-6.320768294250582,3.2188758248682006,3.2188758248682006,-0.892867028946057
123,4,3,True,4,-0.8959623688596153,0,0,0,0.3999999999999999,-2.598060975426111,2.037621039635e-16,1.7020986065664956,0,0.0,0.0,0,-2.929504940510622,-2.955615282058716,0.0261103415480938,88,88,88,0,-1.058473995553105,0,0.948683298050514,1.5395869798730055,0,0.0,0,0,0.0,0.0,150,5.017279836814924,59,21,2,0.0,4.48863636973214,4.48863636973214,0.0
124,4,4,True,2,-0.8957472476862466,3,3,0,0.948683298050514,-2.598060975426111,2.037621039635e-16,1.702313727739864,0,0.0,0.0,0,-2.8918492294044915,-2.9517369270324707,0.0598876976279791,752,752,752,3,-1.0045867771472474,0,0.948683298050514,1.5934741982788634,0,0.0,0,0,0.0,0.0,781,6.661854740545311,58,20,3,0.0,6.6240652277998935,6.6240652277998935,0.0
125,4,5,True,4,-0.8736583943458484,1,3,1,0.316227766016838,-2.598060975426111,2.037621039635e-16,1.7244025810802626,1,1.7244025810802626,0.5922134130957275,1,-2.8895809329328084,-2.917928457260132,0.0283475243273234,1212,1,1,1,-0.9819340593075332,1,0.316227766016838,1.6161269161185776,1,1.6161269161185776,1,1,1.6161269161185776,0.5444278620684494,1441,7.273786317844895,57,21,2,-6.407704728384105,0.6931471805599453,0.6931471805599453,-0.8426901188213378
126,4,6,True,2,-0.7197492426500456,1,3,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,1.8783117327760648,1,1.8783117327760648,0.6450705968140097,1,-2.9882417325515838,-2.6607353687286377,0.3275063638229456,58,1378,58,1,-0.8994693143385774,1,0.7378647873726218,1.6985916610875336,1,1.6985916610875336,1,1,1.6985916610875336,0.572207923369139,1436,7.270312886079025,52,16,3,3.1515764338875822,7.229113877793302,4.07753744390572,0.9173550009727478
127,4,7,True,4,-0.7445631509702517,2,3,1,-0.1999999999999999,-2.598060975426111,2.037621039635e-16,1.853497824455859,1,1.853497824455859,0.6365487298788838,1,-2.99053951674135,-2.6905291080474854,0.3000104086938648,1026,2444,1026,2,-0.9227751354299704,1,-0.316227766016838,1.6752858399961403,1,1.6752858399961403,1,1,1.6752858399961403,0.5643568454469853,3530,8.169336395928386,53,15,2,0.867403191980415,7.801800401908973,6.934397209928558,0.3941901922225952
128,4,8,True,2,-0.7693887251624633,2,0,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,1.828672250263648,1,1.828672250263648,0.6280228565209232,1,-2.9914218701338453,-2.6822359561920166,0.3091859139418287,2017,6038,2017,2,-0.9458077422478582,1,0.7378647873726218,1.652253233178253,1,1.652253233178253,1,1,1.652253233178253,0.5565978057560668,8055,8.994172434398399,54,14,2,1.0961315133943472,8.705993714307901,7.609862200913554,0.498898983001709
129,4,9,True,2,-0.6470165960907283,1,3,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,1.9510443793353829,1,1.9510443793353829,0.6700492470056576,1,-2.8643273042187776,-2.282670497894287,0.5816568063244905,72,59,59,1,-0.8272891142992375,1,0.7378647873726218,1.7707718611268732,1,1.7707718611268732,1,1,1.7707718611268732,0.5965234097329634,131,4.882801922586371,49,17,2,-0.19611487892629054,4.0943445622221,4.0943445622221,-0.06444460153579712
130,4,10,True,3,-0.6715044156325154,2,3,1,0.3999999999999999,-2.598060975426111,2.037621039635e-16,1.9265565597935956,1,1.9265565597935956,0.6616393690866457,1,-2.862352945861303,-2.1247572898864746,0.7375956559748285,44,54,44,2,-0.8513308320541605,1,0.3999999999999999,1.7467301433719502,1,1.7467301433719502,1,1,1.7467301433719502,0.5884244288501986,102,4.634728988229636,50,18,2,0.20067069546215155,4.007333185232471,3.8066624897703196,-0.02516975998878479
131,4,11,True,2,-0.6895937593461379,1,1,0,0.632455532033676,-2.598060975426111,2.037621039635e-16,1.908467216079973,0,0.0,0.0,0,-2.857213589483828,-2.359365701675415,0.4978478878084127,150,150,150,1,-0.8727252302203148,0,0.632455532033676,1.725335745205796,0,0.0,0,0,0.0,0.0,192,5.262690188904886,51,19,2,0.0,5.017279836814924,5.017279836814924,0.0
132,4,12,True,1,-0.9082178213660944,0,0,0,0.7745966692414834,-2.598060975426111,2.037621039635e-16,1.6898431540600165,0,0.0,0.0,0,-2.9928135848986988,-2.2599551677703857,0.732858417128313,8,8,8,0,-2.388128065169761,0,0.7745966692414834,0.2099329102563496,0,0.0,0,0,0.0,0.0,8,2.1972245773362196,56,8,2,0.0,2.1972245773362196,2.1972245773362196,0.0
134,4,14,True,2,-1.0250990819836665,1,1,0,0.948683298050514,-1.0239501,0.0023081844105612,-0.0011489819836665,0,0.0,0.0,0,-1.035879577851648,-1.7517167329788208,0.7158371551271729,31,31,31,1,-1.0243635181230142,0,0.948683298050514,-0.0004134181230142,0,0.0,0,0,0.0,0.0,32,3.4965075614664802,48,2,1,0.0,3.4657359027997265,3.4657359027997265,0.0
137,4,17,True,3,-1.134857732293883,1,1,0,0.7999999999999999,-1.1282436906264512,0.0047602402861043,-0.006614041667432,0,0.0,0.0,0,-1.376400011301679,-1.2856521606445312,0.0907478506571477,782,782,782,1,-1.133833493852558,0,0.7999999999999999,-0.0055898032261068,0,0.0,0,0,0.0,0.0,2356,7.7651449029361315,45,7,3,0.0,6.663132695990803,6.663132695990803,0.0
138,4,18,True,2,-1.1557363821808746,2,2,0,0.948683298050514,-1.1478752332814035,0.0050278766278291,-0.0078611488994708,0,0.0,0.0,0,-1.4137263854630475,-1.426793098449707,0.0130667129866592,1590,1590,1590,2,-1.1545395878004767,0,0.948683298050514,-0.0066643545190729,0,0.0,0,0,0.0,0.0,2317,7.748460023899697,46,8,2,0.0,7.372118028337787,7.372118028337787,0.0
139,4,19,True,3,-1.2180672382746434,0,0,0,1.0,-1.2073886555669109,0.0050088040415947,-0.0106785827077324,0,0.0,0.0,0,-1.534849899005275,-1.4135396480560305,0.1213102509492447,136,136,136,0,-1.227926012572215,0,1.0,-0.0205373570053037,0,0.0,0,0,0.0,0.0,154,5.043425116919247,49,11,2,0.0,4.919980925828125,4.919980925828125,0.0
140,4,20,True,2,-1.267552453077985,2,2,0,0.948683298050514,-1.3009742440755172,0.0684497490631111,0.0334217909975322,0,0.0,0.0,0,-1.5716826508334143,-1.4899177551269531,0.0817648957064611,11,11,11,2,-1.7079192446231268,0,0.948683298050514,-0.4069450005476096,0,0.0,0,0,0.0,0.0,12,2.5649493574615367,50,12,3,0.0,2.4849066497880004,2.4849066497880004,0.0
141,4,21,True,1,-1.5204252218784142,1,1,0,0.7745966692414834,-2.5103853516096253,0.0678757002136373,0.9899601297312112,0,0.0,0.0,0,-2.041780048292533,-1.762850642204285,0.2789294060882485,9,9,9,1,-17.67454834487078,0,0.7745966692414834,-15.164162993261154,0,0.0,0,0,0.0,0.0,9,2.302585092994046,51,13,4,0.0,2.302585092994046,2.302585092994046,0.0
142,4,22,True,1,-1.535220968989078,2,2,0,0.7745966692414834,-2.57629423584506,0.0203504901619004,1.0410732668559814,0,0.0,0.0,0,-2.060166284800933,-1.871565103530884,0.1886011812700494,1,1,1,2,-18.361880743624845,0,0.7745966692414834,-15.785586507779785,0,0.0,0,0,0.0,0.0,1,0.6931471805599453,52,14,2,0.0,0.6931471805599453,0.6931471805599453,0.0
150,5,0,True,2,-2.999998943514409,1,3,1,0.8944271909999159,-2.598060975426111,2.037621039635e-16,-0.4019379680882982,0,0.0,0.0,0,-2.99986786408926,-3.028674840927124,0.0288069768378642,2,128,2,3,-3.0000079902425028,0,0.948683298050514,-0.4019470148163919,0,0.0,0,0,0.0,0.0,130,4.875197323201151,61,23,3,3.761200115693562,4.859812404361672,1.0986122886681098,0.9695433303713799
151,5,1,True,3,-2.9999989435144085,1,0,1,0.316227766016838,-2.598060975426111,2.037621039635e-16,-0.4019379680882977,0,0.0,0.0,0,-2.999863795179607,-2.936198234558105,0.0636655606215015,160,269,160,0,-2.999999265780612,0,0.7999999999999999,-0.4019382903545012,0,0.0,0,0,0.0,0.0,558,6.326149473155099,60,22,3,0.5170175940139119,5.598421958998375,5.081404364984463,0.14227166771888733
152,5,2,True,4,-2.999998943514408,1,0,1,-0.2581988897471611,-2.598060975426111,2.037621039635e-16,-0.4019379680882973,0,0.0,0.0,0,-2.99985218489547,-2.898770809173584,0.1010813757218858,8771,13380,8771,0,-2.999999027054016,0,0.632455532033676,-0.4019380516279054,0,0.0,0,0,0.0,0.0,23379,10.05963623502606,57,19,2,0.42227095976721074,9.50159106930499,9.079320109537779,0.1866365373134613
153,5,3,True,4,-0.918077005014454,0,0,0,0.632455532033676,-2.598060975426111,2.037621039635e-16,1.6799839704116568,0,0.0,0.0,0,-2.930150008840809,-3.019770860671997,0.0896208518311878,85,85,85,1,-1.0485919744788197,1,-0.632455532033676,1.5494690009472911,1,1.5494690009472911,1,0,0.0,0.0,134,4.90527477843843,60,22,2,0.0,4.454347296253507,4.454347296253507,0.0
154,5,4,True,2,-0.9167897745388318,0,0,0,0.948683298050514,-2.598060975426111,2.037621039635e-16,1.681271200887279,0,0.0,0.0,0,-2.8930380084705387,-3.0317203998565674,0.1386823913860286,40,40,40,0,-1.02614133532011,0,0.948683298050514,1.571919640106001,0,0.0,0,0,0.0,0.0,42,3.7612001156935624,59,21,1,0.0,3.713572066704308,3.713572066704308,0.0
155,5,5,True,4,-0.8499555534600642,1,0,1,-0.1999999999999999,-2.598060975426111,2.037621039635e-16,1.7481054219660466,1,1.7481054219660466,0.6003537049597315,1,-2.887683623482109,-2.9198272228240967,0.0321435993419871,496,710,496,1,-0.9592845215805798,1,-0.316227766016838,1.638776453845531,1,1.638776453845531,1,1,1.638776453845531,0.552057856519095,1304,7.173958319756794,56,20,2,0.3580824037066117,6.566672429803241,6.208590026096629,0.18816646933555603
156,5,6,True,3,-0.6963123225654994,3,3,0,0.7999999999999999,-2.5277491966015107,0.0703117788246007,1.8314368740360112,0,0.0,0.0,0,-2.95319895134904,-2.7108378410339355,0.2423611103151044,36,36,36,3,-0.8752550782592533,0,0.7999999999999999,1.6524941183422572,0,0.0,0,0,0.0,0.0,107,4.68213122712422,51,17,2,0.0,3.6109179126442243,3.6109179126442243,0.0
157,5,7,True,3,-0.6717082795461563,3,3,0,0.3999999999999999,-2.5112548441683926,0.0713703807241223,1.8395465646222364,0,0.0,0.0,0,-2.889813519438655,-2.6335809230804443,0.2562325963582106,64,64,64,3,-0.8513984016986519,0,0.3999999999999999,1.6598564424697408,0,0.0,0,0,0.0,0.0,80,4.394449154672439,50,18,2,0.0,4.174387269895637,4.174387269895637,0.0
158,5,8,True,3,-0.6474315337303349,3,3,0,0.7999999999999999,-2.598060975426111,2.037621039635e-16,1.950629441695776,0,0.0,0.0,0,-2.871569024007956,-2.5084805488586426,0.3630884751493131,105,105,105,3,-0.8272908737402698,0,0.7999999999999999,1.770770101685841,0,0.0,0,0,0.0,0.0,144,4.976733742420574,49,17,2,0.0,4.663439094112067,4.663439094112067,0.0
159,5,9,True,4,-0.6214753929769801,3,3,0,0.1999999999999999,-2.5112548441683926,0.0713703807241223,1.8897794511914128,0,0.0,0.0,0,-2.863354406403038,-2.352712869644165,0.510641536758873,11,11,11,3,-0.80291331154582,0,0.1999999999999999,1.7083415326225726,0,0.0,0,0,0.0,0.0,180,5.198497031265826,48,16,3,0.0,2.4849066497880004,2.4849066497880004,0.0
160,5,10,True,2,-0.592451728457558,1,1,0,0.632455532033676,-2.5277491966015107,0.0703117788246007,1.9352974681439528,0,0.0,0.0,0,-2.7905089763128963,-2.3941566944122314,0.3963522819006648,15,15,15,1,-0.7776034424035851,0,0.632455532033676,1.7501457541979255,0,0.0,0,0,0.0,0.0,19,2.995732273553991,47,15,2,0.0,2.772588722239781,2.772588722239781,0.0
161,5,11,True,3,-0.6645699780345402,3,3,0,0.7999999999999999,-2.598060975426111,2.037621039635e-16,1.9334909973915704,0,0.0,0.0,0,-2.8538792471285808,-2.1681296825408936,0.6857495645876872,18,18,18,3,-0.8500735934819206,0,0.7999999999999999,1.7479873819441902,0,0.0,0,0,0.0,0.0,163,5.099866427824199,50,18,2,0.0,2.9444389791664403,2.9444389791664403,0.0
162,5,12,True,2,-0.639592117554217,3,2,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,1.9584688578718936,1,1.9584688578718936,0.6725990435687135,1,-2.824206462032307,-1.9057986736297607,0.918407788402546,6,19,6,3,-0.8259841672471883,1,0.7378647873726218,1.7720768081789229,1,1.7720768081789229,1,1,1.7720768081789229,0.5969630098204156,25,3.258096538021482,49,17,2,1.0498221244986776,2.995732273553991,1.9459101490553132,0.36582303047180176
163,5,13,True,2,-0.6157496143684538,1,1,0,0.948683298050514,-2.598060975426111,2.037621039635e-16,1.982311361057657,0,0.0,0.0,0,-2.7562501529541565,-2.0468006134033203,0.7094495395508362,19,19,19,1,-0.8015928250393392,0,0.948683298050514,1.7964681503867717,0,0.0,0,0,0.0,0.0,22,3.1354942159291497,48,16,2,0.0,2.995732273553991,2.995732273553991,0.0
164,5,14,True,2,-1.0030132499563238,3,3,0,0.948683298050514,-1.001,0.001,-0.0020132499563239,0,0.0,0.0,0,-1.013172678127506,-1.5272912979125977,0.5141186197850918,675,675,675,3,-1.0027895461669456,0,0.948683298050514,-0.0017895461669457,0,0.0,0,0,0.0,0.0,808,6.695798917058491,47,1,3,0.0,6.516193076042964,6.516193076042964,0.0
166,5,16,True,3,-1.0917125801093956,1,1,0,0.7999999999999999,-1.0883755162596,0.0035370589838591,-0.0033370638497955,0,0.0,0.0,0,-1.1860646326968085,-1.4592554569244385,0.2731908242276299,867,867,867,1,-1.0905781723976615,0,0.7999999999999999,-0.0022026561380614,0,0.0,0,0,0.0,0.0,1022,6.930494765951626,45,5,2,0.0,6.7661917146603505,6.7661917146603505,0.0
167,5,17,True,4,-1.1135346438409637,2,2,0,0.7999999999999999,-1.105608800798202,0.0028838652052684,-0.0079258430427615,0,0.0,0.0,0,-1.2482203121796906,-1.2565295696258545,0.0083092574461638,831,831,831,2,-1.112311185293932,0,0.3999999999999999,-0.0067023844957301,0,0.0,0,0,0.0,0.0,972,6.880384082186005,44,6,3,0.0,6.723832440821209,6.723832440821209,0.0
168,5,18,True,2,-1.1340955734224762,2,1,1,0.7378647873726218,-1.1319814609675882,0.0051652866242915,-0.002114112454888,0,0.0,0.0,0,-1.7968664890419683,-1.4622162580490112,0.3346502309929571,12,20,12,2,-1.132207802500924,1,0.7378647873726218,-0.0002263415333356,0,0.0,0,0,0.0,0.0,32,3.4965075614664802,43,7,2,0.4795730802618863,3.044522437723423,2.5649493574615367,0.48915526270866394
171,5,21,True,1,-1.535220968989078,0,2,1,0.2581988897471611,-2.57629423584506,0.0203504901619004,1.0410732668559814,1,1.0410732668559814,0.3575368996845656,1,-2.054074288790596,-1.6560134887695312,0.3980608000210646,6,0,0,0,-18.361880743624845,1,0.2581988897471611,-15.785586507779785,0,0.0,0,0,0.0,0.0,6,1.9459101490553132,52,14,2,-1.9459101490553132,0.0,0.0,-0.7397934347391129
180,6,0,True,2,-2.9999989435144085,1,3,1,0.7378647873726218,-2.598060975426111,2.037621039635e-16,-0.4019379680882977,0,0.0,0.0,0,-2.999867243778741,-3.0887320041656494,0.0888647603869086,2,29,2,3,-2.9999994932552423,0,0.948683298050514,-0.4019385178291315,0,0.0,0,0,0.0,0.0,31,3.4657359027997265,62,24,3,2.302585092994046,3.4011973816621555,1.0986122886681098,0.9728968301787972
181,6,1,True,2,-2.999998943514409,0,0,0,0.8944271909999159,-2.598060975426111,2.037621039635e-16,-0.4019379680882982,0,0.0,0.0,0,-2.9998656590500747,-2.964782953262329,0.0350827057877456,197,197,197,0,-2.999999269018789,0,0.948683298050514,-0.4019382935926781,0,0.0,0,0,0.0,0.0,216,5.37989735354046,61,23,2,0.0,5.288267030694535,5.288267030694535,0.0
182,6,2,True,4,-2.999998943514408,3,0,1,0.316227766016838,-2.598060975426111,2.037621039635e-16,-0.4019379680882973,0,0.0,0.0,0,-2.999845290566008,-2.894899606704712,0.1049456838612963,142,8871,142,0,-2.999999049576748,0,0.632455532033676,-0.4019380741506371,0,0.0,0,0,0.0,0.0,15966,9.678279371339702,56,18,2,4.127810898770296,9.090655529030203,4.962844630259907,0.5493443412706256
183,6,3,True,3,-0.921852948969756,3,0,1,0.7999999999999999,-2.598060975426111,2.037621039635e-16,1.6762080264563548,1,1.6762080264563548,0.5756619059247206,1,-2.9289557463400286,-3.0916531085968018,0.1626973622567731,17,78,17,3,-1.0270154958800746,1,0.3999999999999999,1.5710454795460362,1,1.5710454795460362,1,1,1.5710454795460362,0.5292411896064195,96,4.574710978503383,59,21,2,1.479076094570857,4.3694478524670215,2.8903717578961645,0.6189325302839279
184,6,4,True,3,-0.8995496038134586,1,1,0,0.3999999999999999,-2.598060975426111,2.037621039635e-16,1.698511371612652,0,0.0,0.0,0,-2.9206544599052475,-3.013823747634888,0.0931692877296401,209,209,209,1,-1.0048873354798369,0,0.3999999999999999,1.593173639946274,0,0.0,0,0,0.0,0.0,262,5.572154032177765,58,20,2,0.0,5.3471075307174685,5.3471075307174685,0.0
185,6,5,True,2,-0.8259720966096353,3,3,0,0.948683298050514,-2.598060975426111,2.037621039635e-16,1.7720888788164757,0,0.0,0.0,0,-2.881701243927373,-2.937353134155273,0.0556518902278999,637,637,637,3,-0.9363877366033084,0,0.948683298050514,1.6616732388228024,0,0.0,0,0,0.0,0.0,660,6.493753839851686,55,19,3,0.0,6.45833828334479,6.45833828334479,0.0
186,6,6,True,3,-0.801197633669011,3,3,0,1.0,-2.598060975426111,2.037621039635e-16,1.7968633417570998,0,0.0,0.0,0,-2.879113713914999,-2.9473180770874023,0.0682043631724034,831,831,831,3,-0.91259967388639,0,1.0,1.6854613015397208,0,0.0,0,0,0.0,0.0,2819,7.944492163932159,54,18,3,0.0,6.723832440821209,6.723832440821209,0.0
187,6,7,True,3,-0.7765706312505188,1,3,1,0.7999999999999999,-2.598060975426111,2.037621039635e-16,1.821490344175592,1,1.821490344175592,0.6255563668719247,1,-2.8662391608446414,-2.896411180496216,0.0301720196515744,1805,2,2,1,-0.8885363521518294,1,0.7999999999999999,1.7095246232742816,1,1.7095246232742816,1,1,1.7095246232742816,0.5758909319064275,2194,7.693937325509272,53,17,2,-6.400257445308821,1.0986122886681098,1.0986122886681098,-0.8307724451879039
188,6,8,True,2,-0.7497550497188878,3,3,0,0.948683298050514,-2.598060975426111,2.037621039635e-16,1.848305925707223,0,0.0,0.0,0,-2.89523830190183,-2.8444321155548096,0.050806186347021,842,842,842,3,-0.8626192843210513,0,0.948683298050514,1.7354416911050596,0,0.0,0,0,0.0,0.0,1295,7.16703787691222,52,20,2,0.0,6.736966958001855,6.736966958001855,0.0
189,6,9,True,3,-0.7245008360619389,1,3,1,-0.3999999999999999,-2.598060975426111,2.037621039635e-16,1.873560139364172,1,1.873560139364172,0.6434387520331131,1,-2.89188533053032,-2.8028194904327397,0.0890658400975801,2647,0,0,1,-0.8386389525911324,1,-0.3999999999999999,1.7594220228349784,1,1.7594220228349784,1,1,1.7594220228349784,0.5926999673198394,3280,8.0959035329611,51,19,2,-7.881559917056899,0.0,0.0,-0.8150841844617389
190,6,10,True,2,-0.5643228930645342,1,3,1,0.7378647873726218,-2.5112548441683926,0.0713703807241223,1.9469319511038583,1,1.9469319511038583,0.6686369114026939,1,-2.776320477198948,-2.2337958812713623,0.5425245959275853,9,217,9,1,-0.7526507972086798,1,0.7378647873726218,1.7586040469597128,1,1.7586040469597128,1,1,1.7586040469597128,0.5924244141732685,226,5.424950017481403,46,14,3,3.081909969795043,5.384495062789089,2.302585092994046,0.8731876239180565
191,6,11,True,2,-0.5904513903329041,2,2,0,0.948683298050514,-2.5277491966015107,0.0703117788246007,1.9372978062686064,0,0.0,0.0,0,-2.7788019791680285,-2.3412325382232666,0.4375694409447619,219,219,219,2,-0.7769267810357533,0,0.948683298050514,1.7508224155657572,0,0.0,0,0,0.0,0.0,222,5.407171771460119,47,15,1,0.0,5.393627546352362,5.393627546352362,0.0
192,6,12,True,2,-0.5673396752401314,1,1,0,0.948683298050514,-2.5268359771060225,0.0712249983200885,1.959496301865891,0,0.0,0.0,0,-2.6928116414589764,-2.0406687259674072,0.6521429154915692,14,14,14,1,-0.7519843426929764,0,0.948683298050514,1.774851634413046,0,0.0,0,0,0.0,0.0,20,3.044522437723423,46,14,2,0.0,2.70805020110221,2.70805020110221,0.0
193,6,13,True,2,-0.5916662778171778,2,0,1,0.7378647873726218,-2.5268359771060225,0.0712249983200885,1.9351696992888447,1,1.9351696992888447,0.6645973887474349,1,-2.7325559795143515,-2.004689693450928,0.7278662860634237,10,15,10,2,-0.7769269692170613,1,0.7378647873726218,1.7499090078889612,1,1.7499090078889612,1,1,1.7499090078889612,0.589495299210404,25,3.258096538021482,47,15,2,0.3746934494414105,2.772588722239781,2.3978952727983707,0.17241564393043518
194,6,14,True,4,-1.0257099095827429,0,0,0,0.316227766016838,-1.0249301999999998,0.002814874853346,-0.0007797095827428,0,0.0,0.0,0,-1.044425739677601,-1.5852259397506714,0.5408002000730703,834,834,834,0,-1.024949811142187,0,0.316227766016838,-1.961114218729243e-05,0,0.0,0,0,0.0,0.0,975,6.883462586413092,46,2,2,0.0,6.727431724850855,6.727431724850855,0.0
195,6,15,True,4,-1.047787847622048,2,2,0,0.1999999999999999,-1.04661179301,0.0038060862985061,-0.0011760546120478,0,0.0,0.0,0,-1.0861888764123182,-1.395033359527588,0.3088444831152697,821,821,821,2,-1.0468795389199397,0,0.316227766016838,-0.0002677459099393,0,0.0,0,0,0.0,0.0,1013,6.921658184151129,45,3,2,0.0,6.71174039505618,6.71174039505618,0.0
196,6,16,True,4,-1.070517857847465,2,2,0,0.1999999999999999,-1.0690277532293009,0.0045102265831996,-0.0014901046181641,0,0.0,0.0,0,-1.1516865088067565,-1.3449316024780271,0.1932450936712708,881,881,881,2,-1.0691398864624106,0,0.3999999999999999,-0.0001121332331097,0,0.0,0,0,0.0,0.0,1071,6.977281341630747,44,4,3,0.0,6.782192056006791,6.782192056006791,0.0
197,6,17,True,3,-1.0936254276091095,2,2,0,1.0,-1.089316996409001,0.0040296256431179,-0.0043084312001084,0,0.0,0.0,0,-1.9654035382033264,-1.53519868850708,0.4302048496962465,6,6,6,2,-1.0911889591793646,0,1.0,-0.0018719627703636,0,0.0,0,0,0.0,0.0,1066,6.9726062513017535,43,5,3,0.0,1.9459101490553132,1.9459101490553132,0.0
198,6,18,True,3,-1.1164452314583435,2,2,0,1.0,-1.104667320648801,0.002490813415888,-0.0117779108095428,0,0.0,0.0,0,-1.9805187235008173,-1.4928703308105469,0.4876483926902704,61,61,61,2,-1.1137191250185776,0,0.7999999999999999,-0.0090518043697767,0,0.0,0,0,0.0,0.0,113,4.736198448394496,42,6,3,0.0,4.127134385045092,4.127134385045092,0.0
210,7,0,True,1,-2.999998943514409,0,0,0,0.7745966692414834,-2.598060975426111,2.037621039635e-16,-0.4019379680882986,0,0.0,0.0,0,-2.999868959643988,-3.109436273574829,0.1095673139308415,1,1,1,0,-2.999999488041247,0,0.7745966692414834,-0.401938512615136,0,0.0,0,0,0.0,0.0,1,0.6931471805599453,63,25,1,0.0,0.6931471805599453,0.6931471805599453,0.0
211,7,1,True,2,-2.999998943514408,3,1,1,0.7378647873726218,-2.5419236552200952,0.0561373202060159,-0.4580752882943129,0,0.0,0.0,0,-2.9997520406576115,-2.868443250656128,0.1313087900014835,1257,95,95,3,-3.000031929837537,1,0.7378647873726218,-0.4581082746174423,0,0.0,0,0,0.0,0.0,1352,7.210079628170788,54,16,2,-2.5729302457925494,4.564348191467836,4.564348191467836,-0.8583823963999748
212,7,2,True,4,-2.9999989435144085,0,0,0,0.7745966692414834,-2.598060975426111,2.037621039635e-16,-0.4019379680882977,0,0.0,0.0,0,-2.999832112987701,-2.916038274765014,0.0837938382226863,6592,6592,6592,0,-2.99999989867828,0,0.3999999999999999,-0.4019389232521688,0,0.0,0,0,0.0,0.0,8839,9.08704215563169,55,17,3,0.0,8.7937637591133,8.7937637591133,0.0
